"clusters"
27
62
125
109
102
117
39
43
62
36
40
42
3
58
38
77
130
50
117
120
105
42
66
43
42
2
40
60
99
24
60
119
63
68
28
75
60
126
71
24
14
112
73
55
108
126
129
76
7
5
59
48
74
69
66
95
89
48
112
66
85
46
44
35
97
61
128
24
128
80
36
102
88
127
40
95
60
128
122
98
44
116
129
97
2
82
131
46
99
106
105
105
117
6
18
112
64
67
20
50
21
125
26
126
84
45
4
120
16
66
15
107
29
126
34
64
76
93
6
108
78
94
30
46
8
1
6
28
13
38
25
114
46
65
33
56
72
85
9
123
115
111
8
20
108
107
38
122
29
68
4
67
102
48
100
52
49
12
110
15
95
39
38
113
121
113
118
67
15
81
41
124
56
96
86
107
6
105
46
8
79
126
42
89
31
130
9
15
84
37
3
79
127
41
20
98
1
89
77
32
40
9
55
38
24
53
129
91
30
53
53
128
2
80
101
83
112
68
90
78
26
57
15
7
6
74
43
29
18
12
93
81
19
32
42
14
120
118
17
100
51
128
57
51
17
91
3
33
82
28
53
15
106
47
54
57
115
92
23
110
35
91
8
104
5
36
110
109
48
11
41
124
88
70
8
13
77
114
75
22
47
92
120
96
124
15
85
77
30
104
129
60
87
98
83
10
103
13
51
6
16
25
