"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-civil";0;0;0;0;0;"#-civil";0;"#-civil";0,87895491808612;"#-civil";254;"#-civil";4,4123117402185e-05;"#-civil";0,903347849845886
"#-concise";0;0;0;0;0;"#-concise";0;"#-concise";0,880709333161073;"#-concise";219;"#-concise";5,21485401452448e-05;"#-concise";0,925757825374603
"#-coy";0;0;1;305;0;"#-coy";0,0287337266194791;"#-coy";0,885039411706529;"#-coy";209;"#-coy";6,13774675790079e-05;"#-coy";0,912791728973388
"#-cruel";1;1;2;1709,5;1;"#-cruel";0,145620156493115;"#-cruel";0,890226010193011;"#-cruel";219;"#-cruel";5,65334499591115e-05;"#-cruel";0,919861336549123
"#-daring";0;0;2;2202,5;0;"#-daring";0,413717708640905;"#-daring";0,912042262670685;"#-daring";187;"#-daring";7,30305123433705e-05;"#-daring";0,908410688241323
"#-disingenuous";0;0;0;0;0;"#-disingenuous";0;"#-disingenuous";0,879129754900543;"#-disingenuous";246;"#-disingenuous";4,48627408959961e-05;"#-disingenuous";0,924523890018463
"#-eager";0;0;1;2738;0;"#-eager";1,0301215656764;"#-eager";0,931210361823788;"#-eager";129,5;"#-eager";0,000175427894607375;"#-eager";0,872061401605606
"#-easy";1;1;0;0;1;"#-easy";0;"#-easy";0,878956349907244;"#-easy";250;"#-easy";4,4499859363652e-05;"#-easy";0,914205551147461
"#-explicit";0;0;0;0;0;"#-explicit";0;"#-explicit";0,880685093620004;"#-explicit";220;"#-explicit";5,20821617380121e-05;"#-explicit";0,925757825374603
"#-gay";0;0;0;0;0;"#-gay";0;"#-gay";0,923275917996504;"#-gay";150;"#-gay";8,91675050350564e-05;"#-gay";0,935137093067169
"#-general";0;0;0;0;0;"#-general";0;"#-general";0,882653044946107;"#-general";210;"#-general";6,05723930590752e-05;"#-general";0,921689748764038
"#-good-natured";0;0;0;0;0;"#-good-natured";0;"#-good-natured";0,9386423599061;"#-good-natured";127;"#-good-natured";0,000102683085509144;"#-good-natured";0,951255798339844
"#-grateful";0;0;0;0;0;"#-grateful";0;"#-grateful";0,880245403416069;"#-grateful";258;"#-grateful";4,18443953956086e-05;"#-grateful";0,914947628974915
"#-grave";0;0;0;0;0;"#-grave";0;"#-grave";0,873540204219597;"#-grave";281;"#-grave";3,6175881806159e-05;"#-grave";0,916780769824982
"#-impertinent";0;0;3;704;0;"#-impertinent";0,07127709928863;"#-impertinent";0,90866573308964;"#-impertinent";174;"#-impertinent";7,65863569049018e-05;"#-impertinent";0,933220878243446
"#-indifferent";0;0;0;0;0;"#-indifferent";0;"#-indifferent";0,91181154898861;"#-indifferent";167;"#-indifferent";7,85845259924273e-05;"#-indifferent";0,935964405536652
"#-kind";0;0;0;0;0;"#-kind";0;"#-kind";0,945459183034479;"#-kind";120;"#-kind";0,000107608095377319;"#-kind";0,947312235832214
"#-modest";0;0;0;0;0;"#-modest";0;"#-modest";0,878884219491133;"#-modest";252;"#-modest";4,41488231839632e-05;"#-modest";0,914205551147461
"#-natural";0;0;0;0;0;"#-natural";0;"#-natural";0,87880298872174;"#-natural";244;"#-natural";4,54003678609027e-05;"#-natural";0,923085927963257
"#-pleasant";0;0;0;0;0;"#-pleasant";0;"#-pleasant";0,870070285130868;"#-pleasant";288;"#-pleasant";3,26107302140112e-05;"#-pleasant";0,903734743595123
"#-polite";0;0;0;0;0;"#-polite";0;"#-polite";0,928255659469961;"#-polite";140;"#-polite";9,44632127933021e-05;"#-polite";0,931873261928558
"#-proud";0;0;0;0;0;"#-proud";0;"#-proud";0,937266366156496;"#-proud";130;"#-proud";0,000101125713051193;"#-proud";0,947342753410339
"#-responsible";0;0;0;0;0;"#-responsible";0;"#-responsible";0,896682702686226;"#-responsible";192;"#-responsible";6,64820175520863e-05;"#-responsible";0,921698868274689
"#-romantic";1;1;0;0;1;"#-romantic";0;"#-romantic";0,878784999923603;"#-romantic";253;"#-romantic";4,4194948427201e-05;"#-romantic";0,904795527458191
"#-sentimental";0;0;0;0;0;"#-sentimental";0;"#-sentimental";0,93818445659949;"#-sentimental";126;"#-sentimental";0,00010488650764038;"#-sentimental";0,948434591293335
"#-serious";0;0;0;0;0;"#-serious";0;"#-serious";0,877249942218876;"#-serious";262;"#-serious";3,9243296388257e-05;"#-serious";0,909688711166382
"#-severe";0;0;0;0;0;"#-severe";0;"#-severe";0,882905985802815;"#-severe";208;"#-severe";6,2849337567982e-05;"#-severe";0,911001265048981
"#-silent";0;0;0;0;0;"#-silent";0;"#-silent";0,878468239298246;"#-silent";240;"#-silent";4,66719361805422e-05;"#-silent";0,91997891664505
"#-sufficient";0;0;1;1914;0;"#-sufficient";0,76566372899432;"#-sufficient";0,938798021581404;"#-sufficient";125,5;"#-sufficient";0,000114402594318471;"#-sufficient";0,909040629863739
"#-sure";0;0;0;0;0;"#-sure";0;"#-sure";0,970044321908005;"#-sure";85;"#-sure";0,000112418917855497;"#-sure";0,942500054836273
"#-ungrateful";0;0;0;0;0;"#-ungrateful";0;"#-ungrateful";0,879013491013;"#-ungrateful";239;"#-ungrateful";4,69036627878955e-05;"#-ungrateful";0,927639722824097
"#-unhappy";0;0;1;4809;0;"#-unhappy";1,05899104791896;"#-unhappy";0,927288815747723;"#-unhappy";168,5;"#-unhappy";9,68579044972756e-05;"#-unhappy";0,889608949422837
"#-urgent";0;0;0;0;0;"#-urgent";0;"#-urgent";0,980838703899635;"#-urgent";46;"#-urgent";0,000264394829612221;"#-urgent";0,814814805984497
"#-vain";0;0;0;0;0;"#-vain";0;"#-vain";0,868271461068986;"#-vain";292;"#-vain";3,12466206830075e-05;"#-vain";0,906075060367584
"abrupt";2;2;7;599,857142857143;1;"abrupt";0,0525912782573543;"abrupt";0,892261119450147;"abrupt";232,25;"abrupt";5,49651628610619e-05;"abrupt";0,917549565434456
