"clusters"
15
15
7
7
6
19
1
20
5
10
16
4
18
15
9
20
7
17
21
14
2
20
12
8
4
19
3
17
12
13
6
18
18
6
5
3
17
16
10
11
21
2
8
11
18
13
14
12
21
2
6
19
19
20
11
5
19
13
7
19
1
17
17
10
5
1
15
6
2
2
20
10
13
8
8
8
8
8
8
3
3
13
21
13
