"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-changeable";0;0;0;0;0;"#-changeable";0;"#-changeable";0,954581512675933;"#-changeable";100;"#-changeable";0,000201098604430781;"#-changeable";0,930756151676178
"#-cold";0;0;1;8;0;"#-cold";0,00632798264294987;"#-cold";0,918109658857361;"#-cold";224,5;"#-cold";6,33253730813717e-05;"#-cold";0,942092567682266
"#-daring";0;0;0;0;0;"#-daring";0;"#-daring";0,955801021526056;"#-daring";104;"#-daring";0,000192399218251597;"#-daring";0,935249269008636
"#-equitable";0;0;0;0;0;"#-equitable";0;"#-equitable";0,941638878746977;"#-equitable";165;"#-equitable";0,000102450268931956;"#-equitable";0,961666762828827
"#-free";0;0;0;0;0;"#-free";0;"#-free";0,952717743658017;"#-free";97;"#-free";0,000205596936018233;"#-free";0,925714194774628
"#-humane";2;2;0;0;1;"#-humane";0;"#-humane";0,980224841277608;"#-humane";72;"#-humane";0,000268957140378275;"#-humane";0,928199887275696
"#-scientific";0;0;0;0;0;"#-scientific";0;"#-scientific";0,981211324152498;"#-scientific";78;"#-scientific";0,000259151759270229;"#-scientific";0,940408170223236
"#-selfish";0;0;0;0;0;"#-selfish";0;"#-selfish";0,911735541933574;"#-selfish";239;"#-selfish";5,51455477106035e-05;"#-selfish";0,937952399253845
"abject";3;3;1;405;1;"abject";0,0648440267641393;"abject";0,927018879736752;"abject";190;"abject";8,31077144754152e-05;"abject";0,948559880256652
"abrupt";4;4;0;0;1;"abrupt";0;"abrupt";0,943159863873929;"abrupt";158;"abrupt";0,000107091223874204;"abrupt";0,960175752639771
"accurate";0;0;0;0;0;"accurate";0;"accurate";0,911882370982415;"accurate";238;"accurate";5,61610286454007e-05;"accurate";0,937580287456512
"active";0;0;1;562;0;"active";0,65070360112967;"active";0,966787856705237;"active";93,5;"active";0,000228250618378995;"active";0,941320598125458
"adventurous";4;4;1;5;1;"adventurous";0,0299073260819203;"adventurous";0,979954918334553;"adventurous";71;"adventurous";0,000259601458740393;"adventurous";0,933487713336945
"affectionate";3;3;6;437,333333333333;1;"affectionate";0,42872305994023;"affectionate";0,948851667940773;"affectionate";134;"affectionate";0,000171425227900178;"affectionate";0,782298530851092
"agile";1;1;0;0;1;"agile";0;"agile";0,927724715538787;"agile";183;"agile";9,19674300711065e-05;"agile";0,950847804546356
"airy";3;3;1;63;1;"airy";-0,00322640415121001;"airy";0,915010161271169;"airy";229,5;"airy";6,0326803611271e-05;"airy";0,938649386167526
"animated";1;1;4;466,75;1;"animated";0,30304574007289;"animated";0,954105598214056;"animated";114,6;"animated";0,000192260557692927;"animated";0,897598457336426
