"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-certain";5;5;10;1078,9;1;"#-certain";0,0678409739204789;"#-certain";0,908442796114802;"#-certain";358,454545454545;"#-certain";3,90072033745852e-05;"#-certain";0,911402355540883
"#-cheerful";3;3;1;78;1;"#-cheerful";0,0389658075620902;"#-cheerful";0,949338959455792;"#-cheerful";161,5;"#-cheerful";9,98632475757582e-05;"#-cheerful";0,95162758231163
"#-cold";0;0;1;2101;0;"#-cold";0,0847503576350102;"#-cold";0,895069506315013;"#-cold";413,5;"#-cold";2,23682060338422e-05;"#-cold";0,905658900737762
"#-curious";0;0;1;2578;0;"#-curious";0,61487580106437;"#-curious";0,938306530968952;"#-curious";212;"#-curious";7,77178997827423e-05;"#-curious";0,947241187095642
"#-dependent";0;0;0;0;0;"#-dependent";0;"#-dependent";0,885800601347041;"#-dependent";509;"#-dependent";1,44500128557797e-05;"#-dependent";0,863537669181824
"#-energetic";0;0;0;0;0;"#-energetic";0;"#-energetic";0,887163464978044;"#-energetic";489;"#-energetic";1,58895524246589e-05;"#-energetic";0,866702318191528
"#-free";0;0;0;0;0;"#-free";0;"#-free";0,909381641300352;"#-free";329;"#-free";3,26387445313377e-05;"#-free";0,939429461956024
"#-fresh";0;0;0;0;0;"#-fresh";0;"#-fresh";0,903695966094274;"#-fresh";358;"#-fresh";2,81618664836004e-05;"#-fresh";0,922063112258911
"#-heavy";0;0;0;0;0;"#-heavy";0;"#-heavy";0,890127082193817;"#-heavy";448;"#-heavy";1,99017559118613e-05;"#-heavy";0,888524830341339
"#-impertinent";0;0;0;0;0;"#-impertinent";0;"#-impertinent";0,888896134299193;"#-impertinent";473;"#-impertinent";1,80590079495612e-05;"#-impertinent";0,877359688282013
"#-indifferent";0;0;0;0;0;"#-indifferent";0;"#-indifferent";0,940984314129627;"#-indifferent";187;"#-indifferent";7,75956601003116e-05;"#-indifferent";0,949054896831512
"#-intimate";0;0;0;0;0;"#-intimate";0;"#-intimate";0,89189197509083;"#-intimate";432;"#-intimate";2,15000834542713e-05;"#-intimate";0,905057489871979
"#-light-hearted";0;0;0;0;0;"#-light-hearted";0;"#-light-hearted";0,88526297228468;"#-light-hearted";517;"#-light-hearted";1,42182423362299e-05;"#-light-hearted";0,861849367618561
"#-loud";0;0;0;0;0;"#-loud";0;"#-loud";0,887126285153731;"#-loud";486;"#-loud";1,62807871406652e-05;"#-loud";0,87435382604599
"#-particular";0;0;0;0;0;"#-particular";0;"#-particular";0,898743933353674;"#-particular";386;"#-particular";2,44263082093135e-05;"#-particular";0,913095235824585
"#-partisan";0;0;0;0;0;"#-partisan";0;"#-partisan";0,926985979851657;"#-partisan";265;"#-partisan";4,59043712467483e-05;"#-partisan";0,947644412517548
"#-pleasant";0;0;0;0;0;"#-pleasant";0;"#-pleasant";0,925644173976039;"#-pleasant";272;"#-pleasant";4,62195391500089e-05;"#-pleasant";0,949459731578827
"#-polite";0;0;0;0;0;"#-polite";0;"#-polite";0,886749684102224;"#-polite";496;"#-polite";1,54620328371821e-05;"#-polite";0,878685712814331
"#-proud";4;4;0;0;1;"#-proud";0;"#-proud";0,887445868956594;"#-proud";494;"#-proud";1,56039137405188e-05;"#-proud";0,880260825157166
"#-sensible";0;0;0;0;0;"#-sensible";0;"#-sensible";0,932174272933101;"#-sensible";227;"#-sensible";5,55113442305068e-05;"#-sensible";0,946375370025635
"#-severe";0;0;0;0;0;"#-severe";0;"#-severe";0,890748606367152;"#-severe";446;"#-severe";2,00600164762774e-05;"#-severe";0,896845757961273
"#-shy";0;0;0;0;0;"#-shy";0;"#-shy";0,953229504448565;"#-shy";130;"#-shy";0,000111312314814177;"#-shy";0,94377726316452
