"clusters"
5
5
1
5
1
5
5
1
11
5
2
5
10
5
10
11
1
5
5
9
5
5
5
1
5
5
11
11
5
5
2
11
1
11
1
1
1
11
1
1
5
3
5
11
5
4
5
1
11
2
2
2
2
11
12
5
1
10
5
10
10
4
10
5
8
10
10
11
5
3
5
10
8
1
10
2
2
11
1
10
9
11
5
2
4
10
1
10
4
2
1
9
9
7
9
1
1
4
10
10
1
10
2
9
4
1
4
2
5
7
10
5
11
9
1
8
5
1
1
9
1
1
1
10
4
10
10
10
5
1
10
1
1
2
1
10
10
7
5
11
1
5
11
2
10
2
4
11
11
11
5
1
1
2
9
2
2
1
8
11
10
5
4
10
10
10
10
4
1
9
1
1
11
5
8
2
1
9
1
2
9
2
1
4
4
2
1
10
10
2
1
5
11
2
5
5
10
2
3
11
10
10
1
8
1
9
1
4
9
4
5
3
10
2
10
4
7
10
9
4
4
1
5
1
4
9
9
10
2
4
9
4
2
2
5
4
1
5
1
1
10
11
5
5
7
1
10
9
10
4
9
5
8
10
5
9
9
5
1
10
8
1
10
5
1
2
2
4
5
3
9
9
1
5
2
1
12
10
5
2
1
2
11
5
1
11
11
3
10
5
1
4
5
9
10
8
5
1
1
1
5
5
5
10
2
10
10
11
5
2
8
1
3
4
4
10
5
11
10
8
11
2
8
1
1
5
4
2
10
1
9
4
1
2
5
11
2
1
5
10
5
10
4
12
7
9
2
5
2
5
1
10
1
1
10
9
3
1
10
9
1
11
7
10
5
8
9
12
5
2
7
1
1
10
5
1
10
10
5
10
1
9
10
9
2
7
2
10
5
2
10
1
8
5
11
10
4
1
10
10
1
4
7
11
10
5
6
1
10
10
1
5
8
1
10
9
2
1
1
4
1
9
4
5
4
10
1
5
2
5
1
8
4
5
1
8
10
4
1
5
9
4
1
10
10
9
4
10
5
1
5
10
5
6
5
4
8
9
3
1
2
1
1
9
10
10
5
10
10
1
10
1
10
1
10
8
5
5
1
5
4
5
8
1
9
5
11
10
10
9
7
8
4
4
1
9
10
1
1
7
5
2
5
4
10
1
1
12
5
5
5
5
11
4
10
5
9
2
4
11
10
1
9
10
5
1
1
1
7
9
1
11
1
5
1
9
1
5
8
10
5
3
5
9
2
5
5
4
1
1
8
10
5
5
9
1
1
8
2
1
2
2
5
5
1
5
5
2
1
1
1
9
5
5
11
10
10
10
1
5
11
8
5
11
10
4
8
10
5
1
5
2
1
9
12
5
5
