"clusters"
3
2
1
8
3
7
4
2
2
8
5
3
3
9
9
2
4
8
2
3
3
8
6
3
8
8
2
4
4
3
4
8
3
1
3
3
3
9
3
6
4
3
6
8
2
3
1
9
1
2
1
8
8
4
9
6
8
2
3
8
1
3
7
8
1
9
6
8
3
8
9
6
5
9
3
8
5
9
9
1
2
7
7
6
4
5
3
1
1
1
2
1
7
5
2
7
3
3
3
5
7
3
3
7
1
3
8
3
3
9
9
3
6
1
8
8
3
6
9
2
2
1
3
4
4
4
2
7
7
7
5
1
7
