"clusters"
17
18
10
18
21
25
10
24
3
2
22
18
9
22
20
10
7
25
4
25
15
2
8
15
16
13
6
9
20
13
26
8
11
8
22
5
26
11
13
3
11
6
21
1
9
5
8
26
2
19
14
19
7
16
12
12
19
19
18
2
9
20
24
24
23
5
21
16
6
4
4
22
