"clusters"
3
8
10
2
3
3
8
6
4
7
6
2
3
7
8
10
2
8
8
6
5
3
6
9
10
6
8
4
9
6
3
9
8
8
2
3
5
10
6
7
9
3
4
7
9
4
2
10
10
9
8
9
8
9
9
4
7
2
8
8
5
6
7
10
5
1
7
3
6
7
10
8
1
10
7
3
4
3
8
8
4
3
7
10
2
4
4
6
6
2
3
10
7
10
2
5
6
8
10
1
4
8
10
7
6
2
8
7
10
3
9
8
10
5
2
6
9
10
8
6
3
10
7
10
10
2
2
10
4
1
9
10
6
9
9
10
7
4
2
1
8
9
4
2
3
3
5
10
3
7
9
9
9
6
2
5
6
7
10
3
9
10
9
3
4
10
2
3
6
8
8
8
8
4
5
3
7
7
8
10
2
9
2
2
10
8
8
9
4
10
3
3
8
10
1
3
6
10
3
9
3
10
6
9
2
6
4
4
4
2
7
10
6
9
9
10
4
4
4
4
7
10
5
6
3
5
5
5
4
4
4
7
7
6
3
1
1
1
9
9
2
3
