"clusters"
25
12
70
69
41
45
101
55
31
21
79
85
3
56
105
96
46
93
101
62
70
92
25
52
58
47
68
68
7
44
67
110
75
37
62
98
107
96
1
39
87
33
43
96
108
13
100
56
50
15
91
56
73
100
87
79
96
98
26
93
48
53
90
43
97
107
29
99
70
32
23
76
16
15
57
3
106
47
11
28
20
59
62
81
4
65
40
88
78
77
98
55
98
57
101
74
50
103
84
65
55
5
67
11
103
35
96
101
61
73
55
40
10
62
57
80
23
67
77
99
17
48
49
84
8
43
90
108
85
12
18
3
85
42
99
41
52
31
104
72
54
7
22
63
79
41
86
34
22
104
110
9
44
60
96
83
28
72
89
24
86
6
2
70
64
55
38
99
54
92
109
30
82
87
73
53
52
52
109
7
66
6
36
71
84
70
11
12
50
100
76
67
111
27
58
94
22
58
90
34
18
17
32
87
38
1
50
26
96
67
70
102
14
6
97
36
71
95
17
91
26
51
1
41
101
50
5
27
19
