"Dombey_and_Son"
"4"
"0"
"17"
"4.25274725274725"
"0.0694996719818988"
"0.430201232433319"
"Dombey_and_Son"
"5"
"0"
"26"
"9.575"
"0.0267248096455374"
"0.526882529258728"
