"node_id" "tags" "dpub"
"1" "hard, little, plain, stubborn, thin" "1"
"2" "busy, certain, clean, cold, little, natural, private, short, young" "2"
"3" "calm, good, great, happy, little, pleasant, pretty, strong, young" "3"
"4" "" "4"
"5" "affectionate, enthusiastic, faithful, famous, good, graceful, gracious, great, greedy, hard, hopeful, little, old, practical, satisfied, young" "5"
"6" "blind, cheerful, childish, difficult, dumb, eager, good, graceful, natural, noisy, open, practical, pretty, remarkable, tired, young" "6"
"7" "big, capable, cold, cool, great, little, loud, old, open, practical, rich, social, thin, young" "7"
"8" "admirable, alone, bad, curious, great, interested, poor, practical, strong, young" "8"
"9" "good, little, young" "9"
"10" "bad, confident, experienced, fine, nervous, practical, religious, short, strange, tall, thankful, worthy" "10"
"11" "bad, blind, cruel, famous, good, healthy, honest, kind, little, loud, mean, old, quiet, rough, satisfied, short" "11"
"12" "" "12"
"13" "childish, good, great, hopeful, little, old, popular, private, remarkable, respectable, short, stable, thin, violent, young" "13"
"14" "bad, curious, good, great, imaginative, open, plain, remarkable, sentimental, short, strong, young" "14"
"15" "bad, fortunate, generous, good, great, handsome, little, loud, old, pleased, poor, private, remarkable, young" "15"
"16" "accomplished, bad, desirable, expressive, extraordinary, fair, good, helpless, impatient, little, old, pathetic, plain, poor, practical, strong, young" "16"
"17" "determined, foolish, good, hard, natural, original, poor, professional, young" "17"
"18" "blind, certain, elderly, fair, fat, good, great, handsome, independent, little, modest, old, pleased, prominent, respected, slender, slim, thoughtful, young" "18"
"19" "decent, extraordinary, familiar, good, great, hard, natural, pleased, respectful, short, social, young" "19"
"20" "bad, good, happy, ignorant, well" "20"
"21" "amusing, bad, bright, expressive, good, great, happy, little, old, strong, stupid, tired, unlucky, young" "21"
"22" "curious, energetic, great, kind, little, old, poor, short, stupid" "22"
"23" "poor" "23"
"24" "ashamed, bad, difficult, fine, great, hard, little, natural, pleasant, prosperous, strong, stupid, useful" "24"
"25" "afraid, alone, angry, anxious, awful, good, great, happy, helpless, ignorant, innocent, kind, little, modest, plain, poor, scared, strong, terrible, weak" "25"
"26" "affectionate, extraordinary, feminine, good, gracious, great, impatient, little, old, poor, quiet, strong" "26"
"27" "certain, difficult, exhausted, gentle, good, great, hard, honest, intelligent, little, old, patient, pleasant, quiet, remarkable, respectful, ridiculous, rough, thin, violent, weak, young" "27"
"28" "alone, anxious, bright, cheap, clean, decent, disabled, furious, gentle, good, handsome, impatient, little, neat, old, poor, stupid" "28"
"29" "" "29"
"30" "anxious, awful, certain, cold, direct, good, little, old, quiet, satisfied, strong, surprised, unreasonable" "30"
"31" "#-ashamed, attentive, bad, bitter, curious, decent, difficult, fair, gentle, good, great, little, old, patient, proud, sad, satisfied, unlucky, young" "31"
"32" "fine, good, great, innocent, plain, popular, quiet, young" "32"
"33" "attentive, bad, bold, bright, busy, extraordinary, familiar, great, happy, healthy, little, loud, old, outspoken, plain, tall" "33"
"34" "alone, delighted, exhausted, fine, gentle, good, great, little, mature, natural, old, patient, proud, quiet, serious, strange, tall, young" "34"
"35" "angry, bad, calm, certain, cheerful, compassionate, cruel, gentle, glad, little, poor, quiet, tired" "35"
"36" "cold, curious, forgiving, friendly, good, great, little, troubled, violent" "36"
"37" "alone, awake, bad, bright, certain, good, greedy, little, mean, poor, quiet, thankful, unreasonable" "37"
"38" "" "38"
"39" "affectionate, afraid, blind, bright, disappointed, dumb, good, grateful, great, happy, little, noisy, poor, practical, pretty, quiet, respected, successful, thoughtful, useful, young" "39"
"40" "affectionate, certain, cheerful, cold, glad, good, great, old, quiet, strong, well, young" "40"
"41" "complicated, difficult, glad, good, great, happy, ignorant, impulsive, little, reasonable, romantic, sentimental, serious, short, social, strange, strong" "41"
"42" "artificial, average, great, little, practical, proper, remarkable, satisfied, short, young" "42"
"43" "affectionate, careful, cold, good, happy, innocent, little, practical, proud, quiet, remarkable, strange" "43"
"44" "abusive, agreeable, awkward, comfortable, considerate, courageous, good, great, happy, little, private, proper, sensible, short, social, tough" "44"
"45" "cheerful, cold, compassionate, foolish, glad, good, great, happy, hopeful, independent, intellectual, little, polite, popular, sincere, worthy" "45"
"46" "alone, amazing, awful, bright, cold, crazy, determined, evil, fair, good, hard, little, popular, private, sleepy, warm" "46"
"47" "average, bad, busy, cautious, certain, excellent, fair, fine, great, interesting, little, old, open, punctual, respectable, rude, strong, trustworthy, wealthy, young" "47"
"48" "fair, good, impressive, little, reasonable, social, weak" "48"
"49" "agreeable, bold, bored, certain, charming, good, humorous, impressive, little, pleasant, sensible, suspicious, thorough" "49"
"50" "alone, anxious, clever, dependent, exhausted, good, great, ridiculous" "50"
"51" "attractive, careful, exhausted, fine, glad, good, handsome, happy, hard, healthy, impatient, liberal, little, plain, serious, wonderful" "51"
"52" "agreeable, alone, ashamed, careless, cold, genuine, glad, graceful, handsome, little, natural, poor, private, proper, proud, remarkable, respected, rich, troubled, worthy" "52"
"53" "beautiful, charming, curious, dangerous, familiar, good, graceful, independent, interested, interesting, lazy, little, old, punctual, unusual, young, youthful" "53"
"54" "#-weak, agreeable, comical, cool, good, great, interesting, little, old, pleased, polite, remarkable, strange, surprised, young" "54"
"55" "alone, charming, delightful, good, great, important, intelligent, little, old, serious, short" "55"
"56" "ashamed, attentive, competent, good, great, honest, impressive, intellectual, irrational, little, plain, strange, strong, violent" "56"
"57" "attentive, good, little, pathetic, pleasant, quiet, strong, violent" "57"
"58" "alone, familiar, little, private, quiet, wonderful, young" "58"
"59" "afraid, angry, bad, comfortable, faithful, gentle, good, great, interested, pleased, poor, proud, rough, short, strong, young" "59"
"60" "anxious, expressive, faithful, good, little, natural, patient, quiet, rich, short, strong, troubled" "60"
"61" "alone, open, quiet, short" "61"
"62" "cheerful, clean, curious, decent, delighted, fine, friendly, good, grateful, handsome, happy, hard, honest, little, natural, nice, old, poor, strange, surprised, thin, troubled, warm, young" "62"
"63" "bad, cheap, evil, good, little, old, open" "63"
"64" "attentive, bad, good, handsome, honest, impatient, kind, little, plain, poor, short, thoughtful, young" "64"
"65" "afraid, bad, extraordinary, good, little, old, open, poor" "65"
"66" "attentive, blind, crazy, great, natural, remarkable, sad, strange, uncomfortable" "66"
"67" "consistent, effective, energetic, fine, good, great, hard, interested, little, plain, polite, practical, pretty, young" "67"
"68" "alone, beautiful, charming, expressive, fortunate, glad, impulsive, inconsiderate, interested, little, proud, reasonable, remarkable, wonderful, young" "68"
"69" "careless, charming, fine, fortunate, good, great, hard, involved, poor, sensible, short, valuable, wise, worthy" "69"
"70" "afraid, agreeable, bored, fair, fine, good, inconsiderate, interesting, little, observant, old, powerful, rich, suspicious" "70"
"71" "agreeable, careless, good, great, little, loving, poor, pretty, selfish, strong, surprised" "71"
"72" "anxious, bad, bright, extraordinary, good, important, little, pleasant, rich, short, surprised, young" "72"
"73" "bad, comfortable, foolish, good, impressive, little, popular, strict, strong, young" "73"
"74" "cheerful, comfortable, curious, difficult, good, little, modest, natural, old, ordinary, poor, quiet, sensible, stable, suspicious, thankful, young" "74"
"75" "#-warm, certain, cheerful, cold, compassionate, considerate, fine, glad, good, great, happy, old, remarkable, sentimental" "75"
"76" "attentive, brave, good, honest, kind, quiet, short, tired, worthy" "76"
"77" "awake, bold, cheerful, cool, excellent, extraordinary, familiar, good, great, hard, ignorant, little, old, persistent, pleasant, proud, sentimental, uncomfortable, wonderful, youthful" "77"
"78" "#-wise, alone, beautiful, big, cold, cruel, curious, dangerous, dumb, fine, glad, good, graceful, great, hard, innocent, little, old, proud, straightforward, well, young" "78"
"79" "awful, good, great, helpless, little, old, poor, rich, strange, sweet, thin, weak, wonderful" "79"
"80" "" "80"
"81" "difficult, fine, gentle, good, great, interesting, little, mean, old, quiet, short, worthy, young" "81"
"82" "bad, devoted, eager, excellent, little, open, patient, reasonable, short, thoughtful" "82"
"83" "agreeable, big, compassionate, curious, difficult, good, gracious, great, little, lonely, nervous, original, plain, poor, respectful, ridiculous, young" "83"
"84" "agreeable, alone, attractive, certain, devoted, great, little, open, plain, remarkable, short, warm" "84"
"85" "active, beautiful, cold, cruel, determined, devoted, good, greedy, hard, little, loud, short" "85"
"86" "great, old" "86"
"87" "afraid, bad, blind, capable, cold, good, great, innocent, little, loving, natural, noisy, ordinary, poor, strange, tall, unhappy, young" "87"
"88" "afraid, ashamed, little, old, pleasant, terrible, useful" "88"
"89" "anxious, cheerful, curious, difficult, familiar, glad, great, happy, little, mean, old, poor, quiet, selfish, sensible, short, troubled, weak, young" "89"
"90" "arrogant, glad, good, great, little, loving, natural, proud, quiet, sympathetic, unhappy, young" "90"
"91" "beautiful, brave, confused, devoted, great, loving, old, proud, troubled, unhappy" "91"
"92" "bad, genuine, hard, hostile, insane, pleasant, young" "92"
"93" "afraid, alone, great, inexperienced, innocent, little, modest, pleasant, quiet, strong, young, youthful" "93"
"94" "evil, happy, plain, poor, ridiculous, short" "94"
"95" "ashamed, bad, comfortable, little, poor, prompt, ridiculous, tall" "95"
"96" "aggravating, agreeable, dumb, expressive, good, great, happy, interesting, little, loud, pathetic, proper, quiet, violent" "96"
"97" "alone, bright, controversial, depressed, determined, difficult, good, grateful, imaginative, little, polite, sensible, surprised" "97"
"98" "angry, friendly, glad, good, great, plain, proper, sentimental, short, surprised, unreasonable, worthy" "98"
"99" "good, private" "99"
"100" "#-eager, admirable, bold, busy, capable, clean, disgusting, friendly, great, hard, honest, independent, little, old, quiet, remarkable" "100"
"101" "angry, bad, certain, cool, dishonest, evil, faithful, good, grateful, hard, old, poor, pretty, ridiculous, young" "101"
"102" "good, great, little, poor, suspicious, unlucky, young" "102"
"103" "excited, good, hard, honest, old, pretty" "103"
"104" "bad, certain, confused, faithful, fine, gentle, good, honest, innocent, little, neat, old, poor, quiet, tired, weak, young" "104"
"105" "agreeable, alone, bright, extraordinary, fine, good, great, impatient, old, proud, quiet, surprised, worthy, young" "105"
"106" "affectionate, ashamed, bad, beautiful, good, honest, kind, little, mean, old, open, poor, remarkable, rich, ridiculous, satisfied, short, unlucky" "106"
"107" "awful" "107"
"108" "afraid, beautiful, brave, bright, cool, good, great, little, old, pleasant, poor, quiet, short, terrific" "108"
"109" "bright, great, lonely, rough" "109"
"110" "bad, dangerous, giving, great, innocent, little, old, patient, poor, powerful, worthy" "110"
"111" "anxious, good, little, patient, pleased, poor, weak, young" "111"
"112" "afraid, evil, good, grateful, great, little, old, plain, poor, young" "112"
"113" "anxious, direct, fair, graceful, great, hopeful, little, old, peaceful, unhappy, useful" "113"
"114" "agreeable, amazing, anxious, big, good, great, little, natural, old, private, short, wonderful" "114"
"115" "cautious, dishonest, old, pathetic, poor, pretty" "115"
"116" "glad, thin, young" "116"
"117" "argumentative, cheap, compassionate, excellent, good, little, logical, old, open, reasonable, social, troubled, young" "117"
"118" "afraid, bad, blind, comfortable, fine, glad, great, handsome, happy, little, wonderful, young" "118"
"119" "comfortable, good, hard, kind, old, poor, pretty, unhappy, weak" "119"
"120" "agreeable, dangerous, dependent, disgusting, great, little, mean, offensive, old, poor, proper, quiet, rough, short, uncomfortable" "120"
"121" "beautiful, careful, cheerful, childish, cold, devoted, great, happy, healthy, imaginative, innocent, little, lonely, natural, old, strange, sweet, thoughtful, young" "121"
