"Frankenstein"
"4"
"0"
"10"
"3.10714285714286"
"0.0847367014167335"
"0.367328763008118"
"Frankenstein"
"7"
"0"
"12"
"4.15"
"0.0553923009109609"
"0.335184931755066"
