"source" "target" "tag"
1 2 "curious"
1 2 "quick"
2 3 "anxious"
2 4 "bright"
1 4 "certain"
2 4 "quick"
1 4 "slow"
3 5 "anxious"
1 5 "noisy"
1 5 "restless"
2 5 "silent"
4 5 "slow"
5 6 "gentle"
5 6 "silent"
7 8 "agreeable"
5 8 "anxious"
4 8 "bright"
5 8 "cold"
3 8 "deep"
1 8 "dull"
5 8 "wild"
8 9 "agreeable"
6 9 "cheerful"
8 9 "wild"
8 10 "friendly"
7 10 "natural"
5 10 "restless"
1 10 "rough"
6 10 "silent"
8 11 "anxious"
2 11 "curious"
8 11 "deep"
8 11 "dull"
5 11 "slow"
11 12 "anxious"
6 12 "gentle"
5 12 "gloomy"
9 12 "wild"
10 13 "natural"
4 14 "certain"
8 15 "profound"
14 15 "solemn"
11 16 "deep"
14 16 "proper"
3 17 "careful"
14 17 "certain"
8 17 "cold"
12 17 "impatient"
2 17 "kind"
13 17 "natural"
4 17 "quick"
11 17 "timid"
14 18 "active"
8 18 "bright"
17 18 "impatient"
17 18 "natural"
10 18 "restless"
8 18 "smart"
4 19 "fearful"
15 19 "original"
10 19 "rough"
9 20 "agreeable"
12 20 "anxious"
17 20 "certain"
9 20 "cheerful"
13 20 "particular"
9 20 "pleasant"
15 20 "profound"
16 20 "proper"
10 20 "uncouth"
17 21 "careful"
20 21 "cheerful"
13 21 "mild"
6 21 "quiet"
8 21 "wise"
11 22 "dull"
12 22 "gloomy"
17 22 "kind"
19 23 "prudent"
6 23 "warm"
17 24 "cold"
22 24 "dull"
10 24 "friendly"
18 24 "impatient"
20 24 "particular"
20 24 "pleasant"
1 25 "constant"
3 25 "foolish"
18 25 "natural"
17 25 "quick"
21 25 "quiet"
23 25 "warm"
10 26 "humble"
24 26 "particular"
20 26 "proper"
5 26 "tender"
25 26 "warm"
20 27 "certain"
13 27 "cool"
3 27 "hearty"
11 27 "serious"
17 28 "malicious"
19 28 "original"
15 28 "solemn"
26 28 "tender"
1 28 "vague"
20 29 "earnest"
28 29 "jealous"
24 29 "moody"
26 29 "particular"
13 29 "shrewish"
21 30 "careful"
27 30 "serious"
20 31 "anxious"
18 31 "bright"
21 31 "cheerful"
24 31 "cold"
8 31 "companionable"
25 31 "constant"
24 31 "dull"
29 31 "earnest"
22 31 "gloomy"
24 31 "pleasant"
25 31 "quiet"
18 31 "restless"
10 31 "silent"
22 31 "thoughtful"
17 31 "timid"
10 32 "complacent"
20 33 "agreeable"
30 33 "careful"
27 33 "certain"
27 33 "cool"
25 33 "natural"
19 33 "rough"
1 33 "sluggish"
26 33 "warm"
31 34 "anxious"
24 34 "friendly"
11 34 "violent"
33 35 "agreeable"
31 35 "cheerful"
18 35 "narrow"
33 35 "natural"
28 35 "original"
20 35 "tight"
22 36 "affectionate"
11 36 "curious"
12 36 "hasty"
22 36 "kind"
25 36 "quick"
31 36 "silent"
31 36 "thoughtful"
20 36 "uncouth"
33 38 "certain"
16 38 "deep"
12 38 "gentle"
35 38 "original"
23 38 "prudent"
31 38 "quiet"
36 39 "kind"
28 39 "malicious"
33 39 "nervous"
29 39 "particular"
31 39 "pleasant"
36 40 "affectionate"
31 40 "earnest"
7 40 "generous"
39 40 "kind"
35 40 "natural"
5 40 "noisy"
39 40 "pleasant"
36 40 "quick"
36 40 "uncouth"
11 42 "childish"
36 42 "curious"
31 42 "dull"
40 42 "earnest"
34 42 "friendly"
38 42 "gentle"
38 42 "quiet"
31 42 "restless"
11 42 "slow"
28 42 "vague"
31 43 "bright"
35 43 "cheerful"
31 43 "cold"
42 43 "dull"
31 43 "gloomy"
40 43 "pleasant"
42 43 "quiet"
34 43 "simple"
6 43 "sunny"
42 43 "vague"
35 44 "agreeable"
34 44 "anxious"
43 44 "bright"
38 44 "deep"
36 44 "hasty"
26 44 "humble"
38 44 "original"
17 44 "placid"
42 45 "earnest"
42 45 "gentle"
13 45 "lazy"
33 45 "modest"
2 45 "unsuspicious"
40 46 "affectionate"
27 46 "distant"
19 46 "fearful"
24 46 "intimate"
43 46 "pleasant"
44 47 "agreeable"
38 47 "certain"
42 47 "curious"
39 47 "particular"
26 47 "proper"
7 47 "sly"
10 47 "social"
43 48 "cheerful"
30 48 "gracious"
48 49 "cheerful"
43 49 "cold"
46 49 "distant"
43 49 "dull"
44 49 "original"
44 49 "placid"
24 49 "polite"
40 49 "quick"
33 49 "rough"
42 49 "slow"
46 50 "affectionate"
44 50 "bright"
39 50 "honest"
40 50 "natural"
47 50 "particular"
43 50 "quiet"
4 50 "unmindful"
33 50 "warm"
30 51 "serious"
31 51 "timid"
18 52 "active"
50 52 "bright"
49 52 "cheerful"
49 52 "cold"
40 52 "faithful"
45 52 "gentle"
50 52 "honest"
35 52 "narrow"
36 52 "silent"
28 52 "solemn"
50 52 "warm"
12 52 "wild"
10 53 "coarse"
47 53 "curious"
44 53 "deep"
49 53 "distant"
52 53 "gentle"
44 53 "humble"
52 53 "narrow"
40 53 "noisy"
46 53 "pleasant"
49 53 "rough"
43 53 "simple"
28 53 "tender"
52 53 "wild"
12 54 "#-hearty"
52 54 "bright"
53 54 "deep"
49 54 "dull"
46 54 "fearful"
46 54 "graceful"
53 54 "noisy"
53 54 "pleasant"
53 54 "rough"
51 54 "timid"
44 55 "anxious"
53 55 "gentle"
42 55 "restless"
53 55 "simple"
33 56 "careful"
54 56 "dull"
53 56 "humble"
27 56 "imperturbable"
24 56 "merry"
51 56 "pompous"
40 56 "surly"
52 56 "warm"
46 57 "intimate"
3 57 "loud"
56 57 "merry"
24 57 "productive"
54 58 "deep"
36 58 "thoughtful"
54 59 "bright"
56 59 "careful"
33 59 "cool"
53 59 "curious"
56 59 "humble"
54 59 "noisy"
50 59 "quiet"
52 59 "silent"
49 59 "slow"
52 59 "solemn"
52 60 "cheerful"
52 60 "cold"
31 60 "constant"
58 60 "deep"
38 60 "formal"
42 60 "friendly"
48 60 "gracious"
38 60 "harsh"
50 60 "particular"
59 60 "silent"
47 60 "social"
60 61 "cheerful"
60 61 "cold"
60 61 "deep"
60 61 "friendly"
57 61 "loud"
50 61 "natural"
49 61 "original"
60 61 "particular"
54 61 "pleasant"
49 61 "quick"
54 61 "rough"
59 63 "bright"
61 63 "cheerful"
61 63 "deep"
45 63 "earnest"
54 63 "fearful"
25 63 "foolish"
27 63 "hearty"
59 63 "manly"
59 63 "noisy"
61 63 "pleasant"
56 63 "warm"
21 63 "wise"
55 64 "anxious"
61 64 "natural"
59 65 "careful"
47 65 "certain"
61 65 "quick"
59 65 "quiet"
59 65 "slow"
59 66 "humble"
40 66 "kind"
64 66 "natural"
61 66 "particular"
