"target" "tag"
"1" 2 "blue"
"2" 2 "dear"
"3" 2 "even"
"4" 2 "face"
"5" 2 "forming"
"6" 2 "general"
"7" 2 "good"
"8" 2 "great"
"9" 2 "it"
"10" 2 "lady"
"11" 2 "little"
"12" 2 "must"
"13" 3 "better"
"14" 3 "certain"
"15" 3 "dear"
"16" 3 "face"
"17" 3 "faded"
"18" 3 "general"
"19" 3 "genteel"
"20" 3 "good"
"21" 3 "having"
"22" 3 "it"
"23" 3 "lady"
"24" 3 "last"
"25" 3 "little"
"26" 3 "low"
"27" 3 "make"
"28" 3 "must"
"29" 3 "out"
"30" 3 "particular"
"31" 3 "round"
"32" 3 "wearing"
"33" 3 "well"
"34" 4 "affected"
"35" 4 "alone"
"36" 4 "base"
"37" 4 "best"
"38" 4 "better"
"39" 4 "called"
"40" 4 "dear"
"41" 4 "deep"
"42" 4 "general"
"43" 4 "girl"
"44" 4 "good"
"45" 4 "great"
"46" 4 "having"
"47" 4 "it"
"48" 4 "lady"
"49" 4 "little"
"50" 4 "low"
"51" 4 "make"
"52" 4 "making"
"53" 4 "must"
"54" 4 "necessary"
"55" 4 "off"
"56" 4 "out"
"57" 4 "particular"
"58" 4 "present"
"59" 4 "rising"
"60" 4 "seen"
"61" 4 "shaky"
"62" 4 "short"
"63" 4 "sorry"
"64" 4 "spasmodic"
"65" 4 "spirit"
"66" 4 "sure"
"67" 4 "taking"
"68" 4 "trembly"
"69" 4 "weak"
"70" 4 "well"
"71" 4 "will"
"72" 5 "best"
"73" 5 "called"
"74" 5 "child"
"75" 5 "close"
"76" 5 "clung"
"77" 5 "dear"
"78" 5 "deep"
"79" 5 "even"
"80" 5 "face"
"81" 5 "girl"
"82" 5 "great"
"83" 5 "having"
"84" 5 "it"
"85" 5 "lady"
"86" 5 "lay"
"87" 5 "least"
"88" 5 "little"
"89" 5 "loud"
"90" 5 "low"
"91" 5 "make"
"92" 5 "moved"
"93" 5 "must"
"94" 5 "necessary"
"95" 5 "open"
"96" 5 "out"
"97" 5 "round"
"98" 5 "roused"
"99" 5 "seen"
"100" 5 "sick"
"101" 5 "will"
"102" 6 "bald"
"103" 6 "better"
"104" 6 "case"
"105" 6 "character"
"106" 6 "child"
"107" 6 "close"
"108" 6 "dear"
"109" 6 "done"
"110" 6 "face"
"111" 6 "general"
"112" 6 "gone"
"113" 6 "having"
"114" 6 "human"
"115" 6 "it"
"116" 6 "last"
"117" 6 "least"
"118" 6 "likely"
"119" 6 "little"
"120" 6 "make"
"121" 6 "must"
"122" 6 "necessary"
"123" 6 "off"
"124" 6 "present"
"125" 6 "professional"
"126" 6 "ridiculous"
"127" 6 "set"
"128" 6 "short"
"129" 6 "sound"
"130" 6 "sure"
"131" 6 "whole"
"132" 6 "will"
"133" 7 "child"
"134" 7 "close"
"135" 7 "dear"
"136" 7 "even"
"137" 7 "fast"
"138" 7 "feeling"
"139" 7 "fine"
"140" 7 "first"
"141" 7 "flat"
"142" 7 "glad"
"143" 7 "gone"
"144" 7 "good"
"145" 7 "great"
"146" 7 "having"
"147" 7 "it"
"148" 7 "lay"
"149" 7 "little"
"150" 7 "mean"
"151" 7 "off"
"152" 7 "old"
"153" 7 "ordinary"
"154" 7 "out"
"155" 7 "present"
"156" 7 "pretty"
"157" 7 "private"
"158" 7 "round"
"159" 7 "seen"
"160" 7 "still"
"161" 7 "warm"
"162" 7 "well"
"163" 7 "whole"
"164" 7 "young"
"165" 8 "alone"
"166" 8 "better"
"167" 8 "called"
"168" 8 "certain"
"169" 8 "child"
"170" 8 "dear"
"171" 8 "following"
"172" 8 "good"
"173" 8 "great"
"174" 8 "it"
"175" 8 "kind"
"176" 8 "little"
"177" 8 "make"
"178" 8 "mouth"
"179" 8 "must"
"180" 8 "natural"
"181" 8 "new"
"182" 8 "off"
"183" 8 "old"
"184" 8 "ordinary"
"185" 8 "out"
"186" 8 "perfect"
"187" 8 "poor"
"188" 8 "pretty"
"189" 8 "put"
"190" 8 "right"
"191" 8 "round"
"192" 8 "set"
"193" 8 "still"
"194" 8 "well"
"195" 8 "whole"
"196" 8 "will"
"197" 9 "behind"
"198" 9 "better"
"199" 9 "called"
"200" 9 "character"
"201" 9 "child"
"202" 9 "common"
"203" 9 "crushed"
"204" 9 "easy"
"205" 9 "even"
"206" 9 "full"
"207" 9 "good"
"208" 9 "great"
"209" 9 "idle"
"210" 9 "ignorant"
"211" 9 "it"
"212" 9 "last"
"213" 9 "little"
"214" 9 "mean"
"215" 9 "natural"
"216" 9 "necessary"
"217" 9 "new"
"218" 9 "old"
"219" 9 "out"
"220" 9 "poor"
"221" 9 "possible"
"222" 9 "pursuing"
"223" 9 "right"
"224" 9 "still"
"225" 9 "strong"
"226" 9 "tender"
"227" 9 "true"
"228" 10 "behind"
"229" 10 "best"
"230" 10 "child"
"231" 10 "close"
"232" 10 "comfortable"
"233" 10 "coming"
"234" 10 "common"
"235" 10 "contented"
"236" 10 "dear"
"237" 10 "doubtful"
"238" 10 "expressive"
"239" 10 "fancy"
"240" 10 "first"
"241" 10 "following"
"242" 10 "glad"
"243" 10 "golden"
"244" 10 "good"
"245" 10 "great"
"246" 10 "happy"
"247" 10 "interested"
"248" 10 "it"
"249" 10 "last"
"250" 10 "light"
"251" 10 "little"
"252" 10 "low"
"253" 10 "make"
"254" 10 "mourning"
"255" 10 "must"
"256" 10 "old"
"257" 10 "out"
"258" 10 "particular"
"259" 10 "poor"
"260" 10 "round"
"261" 10 "sure"
"262" 10 "well"
"263" 10 "will"
"264" 10 "young"
"265" 11 "common"
"266" 11 "dark"
"267" 11 "genteel"
"268" 11 "gone"
"269" 11 "great"
"270" 11 "having"
"271" 11 "heavy"
"272" 11 "household"
"273" 11 "it"
"274" 11 "kind"
"275" 11 "lady"
"276" 11 "large"
"277" 11 "led"
"278" 11 "little"
"279" 11 "make"
"280" 11 "melancholy"
"281" 11 "middle"
"282" 11 "morning"
"283" 11 "mourning"
"284" 11 "new"
"285" 11 "old"
"286" 11 "out"
"287" 11 "rose"
"288" 11 "round"
"289" 11 "seen"
"290" 11 "small"
"291" 11 "solitary"
"292" 11 "still"
"293" 11 "thinking"
"294" 11 "wearing"
"295" 11 "well"
"296" 11 "white"
"297" 11 "whole"
"298" 11 "wide"
"299" 11 "young"
"300" 12 "angry"
"301" 12 "bright"
"302" 12 "called"
"303" 12 "child"
"304" 12 "clasping"
"305" 12 "cold"
"306" 12 "darling"
"307" 12 "dear"
"308" 12 "done"
"309" 12 "earnest"
"310" 12 "even"
"311" 12 "face"
"312" 12 "fine"
"313" 12 "fond"
"314" 12 "full"
"315" 12 "girl"
"316" 12 "gone"
"317" 12 "good"
"318" 12 "happy"
"319" 12 "ill"
"320" 12 "it"
"321" 12 "lady"
"322" 12 "little"
"323" 12 "make"
"324" 12 "mourning"
"325" 12 "out"
"326" 12 "poor"
"327" 12 "possible"
"328" 12 "pretty"
"329" 12 "put"
"330" 12 "right"
"331" 12 "round"
"332" 12 "seen"
"333" 12 "short"
"334" 12 "slight"
"335" 12 "smoothing"
"336" 12 "still"
"337" 12 "strange"
"338" 12 "sudden"
"339" 12 "sure"
"340" 12 "surprised"
"341" 12 "warm"
"342" 12 "wearing"
"343" 12 "well"
"344" 12 "young"
"345" 13 "alone"
"346" 13 "better"
"347" 13 "black"
"348" 13 "bright"
"349" 13 "child"
"350" 13 "constant"
"351" 13 "conversation"
"352" 13 "dear"
"353" 13 "done"
"354" 13 "face"
"355" 13 "feel"
"356" 13 "gentle"
"357" 13 "girl"
"358" 13 "good"
"359" 13 "good-natured"
"360" 13 "gracious"
"361" 13 "great"
"362" 13 "happy"
"363" 13 "having"
"364" 13 "it"
"365" 13 "little"
"366" 13 "meaning"
"367" 13 "morning"
"368" 13 "must"
"369" 13 "new"
"370" 13 "nodding"
"371" 13 "obvious"
"372" 13 "off"
"373" 13 "out"
"374" 13 "plain"
"375" 13 "present"
"376" 13 "rattled"
"377" 13 "right"
"378" 13 "seen"
"379" 13 "set"
"380" 13 "sharp"
"381" 13 "simple"
"382" 13 "small"
"383" 13 "sore"
"384" 13 "superior"
"385" 13 "sure"
"386" 13 "sweet"
"387" 13 "taking"
"388" 13 "tending"
"389" 13 "well"
"390" 13 "whole"
