"Mansfield_Park"
"5"
"0"
"18"
"5.87096774193548"
"0.0476898791815919"
"0.493934869766235"
"Mansfield_Park"
"7"
"0"
"22"
"7.2"
"0.0265052762259466"
"0.444977879524231"
