"Our_Mutual_Friend"
"4"
"0"
"22"
"4.18823529411765"
"0.0717676847602469"
"0.413668602705002"
"Our_Mutual_Friend"
"5"
"0"
"27"
"9.56756756756757"
"0.0257118163921832"
"0.501404643058777"
