"Sense_and_Sensibility"
"4"
"0"
"9"
"2.76923076923077"
"0.11776418026418"
"0.324598729610443"
"Sense_and_Sensibility"
"5"
"0"
"12"
"4.86206896551724"
"0.0552684903748734"
"0.454014211893082"
