"root_node_id" "tag"
"1" "afraid"
"1" "arrested"
"1" "bear"
"1" "best"
"1" "better"
"1" "broad"
"1" "busy"
"1" "certain"
"1" "child"
"1" "clear"
"1" "close"
"1" "condemned"
"1" "conscious"
"1" "considerable"
"1" "constant"
"1" "curious"
"1" "dark"
"1" "dead"
"1" "driving"
"1" "drunken"
"1" "dull"
"1" "dusky"
"1" "equal"
"1" "even"
"1" "expectant"
"1" "exquisite"
"1" "face"
"1" "fallen"
"1" "feel"
"1" "filled"
"1" "fine"
"1" "free"
"1" "frightened"
"1" "full"
"1" "girl"
"1" "great"
"1" "green"
"1" "halt"
"1" "hard"
"1" "heavy"
"1" "heel"
"1" "hot"
"1" "idle"
"1" "impressed"
"1" "it"
"1" "keen"
"1" "last"
"1" "least"
"1" "led"
"1" "light"
"1" "little"
"1" "living"
"1" "lost"
"1" "lounging"
"1" "mad"
"1" "make"
"1" "morning"
"1" "musing"
"1" "must"
"1" "noisy"
"1" "old"
"1" "out"
"1" "outcast"
"1" "pacing"
"1" "present"
"1" "pretty"
"1" "protecting"
"1" "put"
"1" "quick"
"1" "read"
"1" "restless"
"1" "rough"
"1" "round"
"1" "sauntering"
"1" "saving"
"1" "sharp"
"1" "shrinking"
"1" "sick"
"1" "slight"
"1" "slipshod"
"1" "slow"
"1" "sluggish"
"1" "smooth"
"1" "sober"
"1" "soft"
"1" "sure"
"1" "sweet"
"1" "unwholesome"
"1" "vague"
"1" "vast"
"1" "wearing"
"1" "will"
"2" "advanced"
"2" "alone"
"2" "altered"
"2" "anxious"
"2" "ashamed"
"2" "avoided"
"2" "begging"
"2" "behind"
"2" "betrayed"
"2" "blue"
"2" "bright"
"2" "candle"
"2" "cunning"
"2" "delicate"
"2" "deserted"
"2" "determined"
"2" "distorted"
"2" "engaged"
"2" "faint"
"2" "fairy"
"2" "familiar"
"2" "fancied"
"2" "fantastic"
"2" "feeling"
"2" "first"
"2" "fresh"
"2" "furrowed"
"2" "grateful"
"2" "gratifying"
"2" "growing"
"2" "haggard"
"2" "having"
"2" "intricate"
"2" "iron"
"2" "kind"
"2" "leaving"
"2" "miss"
"2" "monkish"
"2" "moving"
"2" "musty"
"2" "near"
"2" "new"
"2" "odd"
"2" "peculiar"
"2" "perfect"
"2" "pleased"
"2" "rusty"
"2" "scattered"
"2" "seen"
"2" "short"
"2" "silent"
"2" "slender"
"2" "small"
"2" "spare"
"2" "strange"
"2" "tired"
"2" "unprotected"
"2" "unsuspicious"
"2" "whole"
"2" "wood"
"3" "absent"
"3" "awkward"
"3" "brim"
"3" "bursting"
"3" "capable"
"3" "careful"
"3" "changing"
"3" "cheap"
"3" "childlike"
"3" "comical"
"3" "coming"
"3" "conversation"
"3" "dear"
"3" "deep"
"3" "done"
"3" "entertained"
"3" "extraordinary"
"3" "feeble"
"3" "fixed"
"3" "fondling"
"3" "forward"
"3" "good"
"3" "goodish"
"3" "hanging"
"3" "hearty"
"3" "ill"
"3" "impossible"
"3" "interrupting"
"3" "lad"
"3" "lady"
"3" "laughing"
"3" "leer"
"3" "live"
"3" "loose"
"3" "loud"
"3" "minute"
"3" "mouth"
"3" "off"
"3" "open"
"3" "perplexed"
"3" "poor"
"3" "preparing"
"3" "pure"
"3" "red"
"3" "remarkable"
"3" "rich"
"3" "roused"
"3" "shaking"
"3" "shambling"
"3" "shrill"
"3" "smiling"
"3" "sudden"
"3" "surprised"
"3" "taking"
"3" "trustworthy"
"3" "wandering"
"3" "wide"
"4" "called"
"4" "careless"
"4" "disposing"
"4" "fearful"
"4" "fell"
"4" "fool"
"4" "glancing"
"4" "gone"
"4" "happy"
"4" "holding"
"4" "hurt"
"4" "incapacitated"
"4" "insensible"
"4" "large"
"4" "late"
"4" "mean"
"4" "midnight"
"4" "mug"
"4" "nobody"
"4" "pressing"
"4" "prodigious"
"4" "promising"
"4" "right"
"4" "rose"
"4" "sorry"
"4" "still"
