"Nicholas_Nickleby"
"5"
"0"
"19"
"4.1264367816092"
"0.0712796252781625"
"0.411266922950745"
"Nicholas_Nickleby"
"6"
"0"
"32"
"9.12820512820513"
"0.0259455610064884"
"0.521297752857208"
