"terms";"clusters"
"affectionate";13
"busy";7
"calm";18
"careful";24
"certain";31
"cheerful";22
"close";2
"cold";2
"constant";18
"cool";27
"cruel";8
"curious";19
"delicate";28
"earnest";10
"easy";6
"expressive";30
"faithful";8
"familiar";7
"free";34
"fresh";7
"friendly";9
"general";34
"generous";13
"gentle";13
"gloomy";11
"graceful";10
"gracious";21
"grateful";4
"grave";22
"handsome";19
"heavy";6
"honest";24
"hopeful";18
"humble";27
"impatient";20
"indifferent";3
"kind";26
"loud";22
"modest";32
"natural";17
"open";17
"original";21
"particular";1
"patient";29
"pleasant";23
"practical";20
"proud";26
"quick";1
"quiet";34
"rough";30
"second";33
"sensible";21
"serious";10
"silent";16
"simple";3
"slow";12
"social";30
"soft";25
"steady";22
"stern";27
"strong";31
"sudden";9
"sure";5
"sweet";11
"tender";3
"timid";32
"true";14
"ugly";15
"uncertain";18
"unhappy";4
"violent";18
"weak";1
"wise";20
