"terms";"clusters"
"affectionate";2
"awkward";2
"benevolent";2
"busy";2
"calm";2
"careful";2
"certain";1
"cheerful";1
"clean";2
"close";1
"cold";1
"constant";2
"cunning";2
"curious";1
"delicate";2
"dignified";2
"domestic";2
"earnest";2
"easy";1
"enthusiastic";2
"expressive";2
"faithful";2
"fearful";2
"fierce";2
"fresh";1
"friendly";2
"general";1
"gentle";1
"gloomy";2
"grateful";2
"grave";2
"handsome";2
"hearty";1
"heavy";1
"honest";2
"humble";2
"hurried";2
"intense";1
"intimate";2
"kind";2
"lively";2
"lonely";2
"loud";1
"majestic";2
"melancholy";2
"merry";2
"natural";1
"neat";2
"nervous";2
"open";1
"particular";1
"pleasant";1
"precise";2
"proud";1
"quiet";1
"rapid";2
"reasonable";2
"restless";2
"rusty";2
"second";1
"serious";2
"silent";1
"slow";2
"soft";2
"solemn";1
"stern";2
"stiff";2
"strong";1
"sudden";1
"sufficient";2
"sure";1
"sweet";1
"true";1
"uncertain";2
"unhappy";2
"violent";1
"wise";2
