"terms";"clusters"
"active";23
"boisterous";21
"bold";16
"brave";23
"busy";15
"certain";3
"cheerful";8
"close";1
"cold";20
"constant";12
"cool";24
"cruel";6
"curious";28
"earnest";18
"easy";22
"familiar";24
"fierce";6
"free";8
"fresh";25
"friendly";23
"gay";19
"general";16
"gentle";29
"gloomy";5
"gracious";25
"grave";28
"handsome";4
"hearty";9
"heavy";22
"honest";14
"humble";13
"indifferent";10
"kind";15
"lonely";17
"loud";26
"mild";28
"natural";14
"open";3
"original";1
"particular";14
"pleasant";14
"proud";2
"quick";7
"quiet";20
"restless";27
"rough";1
"sad";11
"second";7
"serious";9
"silent";22
"slow";23
"sober";19
"solemn";1
"stable";15
"steady";27
"strong";3
"sudden";5
"sufficient";27
"sure";3
"sweet";28
"thoughtful";10
"timid";21
"true";2
"unhappy";27
"violent";21
"weak";25
"wise";12
