"terms";"clusters"
"affectionate";1
"awkward";1
"certain";2
"cheerful";1
"close";1
"cold";2
"constant";1
"delicate";1
"earnest";1
"easy";1
"free";1
"fresh";2
"general";2
"gentle";2
"gloomy";1
"handsome";2
"hasty";1
"hearty";1
"heavy";2
"honest";2
"humble";1
"jealous";1
"kind";2
"loud";2
"melancholy";1
"natural";2
"open";2
"original";2
"particular";2
"pleasant";2
"proud";2
"quick";1
"quiet";2
"sad";1
"second";2
"serious";2
"silent";2
"slow";1
"solemn";1
"strong";2
"sudden";1
"sufficient";1
"sure";2
"sweet";1
"true";2
"unhappy";1
"violent";2
"weak";1
