"terms";"clusters"
"affectionate";1
"busy";22
"calm";10
"careful";1
"certain";27
"cheerful";11
"close";7
"cold";17
"constant";15
"cool";29
"curious";29
"earnest";2
"easy";12
"familiar";8
"fearful";9
"free";13
"fresh";5
"friendly";16
"general";1
"gentle";7
"gloomy";8
"grateful";8
"heavy";18
"honest";20
"humble";5
"impatient";9
"kind";2
"lonely";21
"loud";26
"melancholy";26
"mild";21
"mournful";3
"natural";6
"noisy";24
"open";30
"original";7
"particular";13
"pleasant";27
"quick";24
"quiet";30
"restless";29
"rough";15
"rusty";29
"sad";14
"second";16
"silent";27
"simple";19
"slow";23
"solemn";22
"strong";30
"sudden";25
"sure";17
"sweet";19
"tender";28
"thoughtful";19
"timid";4
"true";6
"ugly";8
"uncertain";10
"vague";15
"weak";14
