"terms";"clusters"
"active";1
"affectionate";1
"benevolent";4
"bitter";2
"busy";2
"calm";4
"certain";2
"cheerful";4
"cold";4
"constant";2
"domestic";1
"eager";3
"earnest";3
"enthusiastic";1
"expressive";3
"familiar";1
"fearful";2
"free";2
"fresh";4
"gay";1
"general";3
"generous";2
"gentle";4
"gloomy";3
"grateful";3
"hateful";3
"heavy";2
"helpless";1
"impatient";1
"intense";3
"intimate";1
"kind";4
"laborious";1
"lively";3
"lofty";2
"loud";2
"majestic";2
"melancholy";2
"mild";3
"moderate";1
"mournful";1
"natural";3
"nervous";3
"open";2
"peaceful";3
"placid";2
"pleasant";4
"quick";4
"rapid";2
"rough";3
"rude";1
"sad";3
"second";3
"selfish";1
"serene";1
"serious";3
"severe";1
"silent";4
"simple";1
"slow";2
"soft";1
"solemn";2
"sorrowful";1
"sudden";3
"sufficient";4
"sweet";4
"true";4
"ugly";3
"unhappy";4
"vain";3
"violent";3
"watchful";1
"weak";2
