"terms";"clusters"
"active";1
"affectionate";2
"calm";1
"certain";2
"cheerful";1
"civil";1
"cold";2
"constant";2
"delicate";1
"determined";2
"eager";1
"earnest";2
"easy";2
"free";1
"fresh";1
"friendly";1
"general";2
"gentle";1
"grateful";1
"grave";1
"handsome";2
"heavy";1
"impatient";1
"indifferent";1
"intimate";1
"kind";1
"lively";1
"melancholy";2
"natural";2
"open";2
"partial";1
"particular";2
"pleasant";1
"quick";1
"quiet";1
"reasonable";1
"second";1
"selfish";1
"sensible";1
"serious";2
"silent";2
"simple";2
"sincere";1
"strong";2
"sudden";1
"sure";2
"sweet";1
"true";2
"uncertain";1
"unhappy";2
"violent";1
