"terms";"clusters"
"calm";5
"certain";7
"cheerful";6
"christian";4
"close";5
"cold";3
"constant";6
"contrary";5
"eager";6
"easy";1
"faithful";8
"firm";8
"free";4
"fresh";5
"general";3
"grave";8
"handsome";7
"heavy";6
"honest";8
"just";3
"melancholy";4
"merry";4
"natural";4
"open";5
"particular";1
"pensive";3
"pleasant";5
"quiet";6
"religious";4
"sad";7
"second";2
"sensible";6
"serious";1
"sincere";8
"smooth";5
"strong";2
"sudden";8
"sufficient";7
"sure";2
"swift";4
"thankful";1
"true";2
"ugly";3
"unhappy";4
"violent";8
"weak";3
"willing";1
"wise";4
