"terms";"clusters"
"affectionate";2
"busy";1
"certain";2
"cheerful";1
"clean";1
"close";2
"cold";2
"confident";1
"conscientious";1
"cool";1
"curious";2
"delicate";1
"earnest";2
"easy";2
"expressive";1
"fierce";1
"firm";1
"free";1
"fresh";2
"friendly";2
"general";2
"generous";1
"gentle";1
"gloomy";1
"gracious";1
"grateful";1
"grave";1
"handsome";2
"heavy";2
"kind";1
"modest";1
"musical";1
"natural";2
"neat";1
"noisy";1
"open";2
"orderly";1
"original";1
"particular";1
"passionate";1
"pleasant";1
"polite";1
"proud";2
"quick";1
"quiet";2
"responsible";1
"rough";1
"second";2
"sensible";1
"silent";2
"slow";2
"soft";1
"solemn";1
"sorrowful";1
"stately";1
"steady";1
"stiff";1
"strong";2
"sudden";2
"sufficient";1
"sure";2
"sweet";2
"true";2
"ugly";1
"unhappy";1
"violent";1
"weak";1
"wise";1
