"target" "tag"
"1" 31 "cold"
"2" 33 "little"
"3" 34 "great"
"4" 41 "cold"
"5" 41 "great"
"6" 55 "evil"
"7" 59 "well"
"8" 60 "poor"
"9" 62 "evil"
"10" 65 "romantic"
"11" 71 "excellent"
"12" 73 "gentle"
"13" 74 "romantic"
"14" 77 "poor"
"15" 79 "young"
"16" 83 "little"
"17" 85 "well"
"18" 100 "affectionate"
"19" 102 "well"
"20" 103 "fortunate"
"21" 104 "firm"
"22" 104 "good"
"23" 107 "well"
"24" 109 "well"
"25" 113 "secure"
"26" 123 "dangerous"
"27" 126 "strange"
"28" 151 "little"
"29" 155 "impatient"
"30" 156 "great"
"31" 156 "little"
"32" 157 "strange"
"33" 162 "excited"
"34" 162 "good"
"35" 162 "well"
"36" 164 "strange"
"37" 170 "strange"
"38" 172 "gentle"
"39" 172 "little"
"40" 181 "gentle"
"41" 185 "secure"
"42" 194 "excited"
"43" 198 "little"
"44" 199 "weak"
"45" 203 "calm"
"46" 206 "wonderful"
"47" 210 "wonderful"
"48" 214 "great"
"49" 215 "determined"
"50" 225 "determined"
"51" 239 "distinguished"
"52" 239 "proud"
"53" 242 "little"
"54" 246 "alone"
"55" 249 "little"
"56" 255 "poor"
"57" 257 "devoted"
"58" 264 "pleasant"
"59" 270 "direct"
"60" 270 "good"
"61" 274 "old"
"62" 275 "poor"
"63" 277 "poor"
"64" 282 "fair"
"65" 282 "little"
"66" 282 "thin"
"67" 284 "expressive"
"68" 288 "good"
"69" 302 "passionate"
"70" 307 "kind"
"71" 312 "calm"
"72" 313 "satisfied"
"73" 330 "fortunate"
"74" 331 "childish"
"75" 335 "busy"
"76" 337 "sweet"
"77" 340 "adventurous"
"78" 340 "good"
"79" 346 "wonderful"
"80" 351 "practical"
"81" 357 "wonderful"
"82" 358 "great"
"83" 360 "practical"
"84" 361 "little"
"85" 367 "great"
"86" 367 "strange"
"87" 370 "violent"
"88" 373 "childish"
"89" 374 "old"
"90" 374 "violent"
"91" 377 "beautiful"
"92" 377 "old"
"93" 379 "thin"
"94" 382 "excited"
"95" 382 "great"
"96" 382 "natural"
"97" 386 "natural"
"98" 387 "secure"
"99" 387 "worthy"
"100" 391 "evil"
"101" 392 "good"
"102" 392 "strong"
"103" 393 "terrible"
"104" 408 "happy"
"105" 408 "hard"
"106" 411 "evil"
"107" 413 "evil"
"108" 414 "rude"
"109" 417 "fortunate"
"110" 418 "determined"
"111" 422 "sweet"
"112" 425 "devoted"
"113" 433 "firm"
"114" 433 "little"
"115" 436 "feminine"
"116" 438 "alone"
"117" 441 "familiar"
"118" 444 "hard"
"119" 450 "evil"
"120" 450 "natural"
"121" 452 "natural"
"122" 460 "kind"
"123" 460 "old"
"124" 461 "little"
"125" 463 "natural"
"126" 465 "little"
"127" 467 "natural"
"128" 469 "natural"
"129" 472 "little"
"130" 475 "little"
"131" 478 "expressive"
"132" 480 "distinguished"
"133" 483 "little"
"134" 494 "natural"
"135" 496 "attractive"
"136" 497 "pretty"
"137" 498 "little"
"138" 500 "great"
"139" 504 "happy"
"140" 505 "natural"
"141" 505 "neglected"
"142" 506 "alone"
"143" 507 "natural"
"144" 511 "natural"
"145" 513 "great"
"146" 513 "valuable"
"147" 515 "good"
"148" 517 "eager"
"149" 522 "experienced"
"150" 524 "great"
"151" 525 "natural"
"152" 525 "well"
"153" 528 "bold"
"154" 529 "determined"
"155" 529 "natural"
"156" 532 "natural"
"157" 539 "alone"
"158" 543 "capable"
"159" 544 "experienced"
"160" 546 "great"
"161" 548 "direct"
"162" 552 "dangerous"
"163" 555 "wonderful"
"164" 560 "great"
"165" 564 "excellent"
"166" 564 "happy"
"167" 566 "devoted"
"168" 570 "alone"
"169" 570 "dedicated"
"170" 573 "old"
"171" 578 "beautiful"
"172" 580 "pleased"
"173" 580 "well"
"174" 581 "neglected"
"175" 582 "well"
"176" 583 "great"
"177" 585 "calm"
"178" 585 "peaceful"
"179" 589 "interesting"
"180" 592 "well"
"181" 595 "alone"
"182" 598 "hard"
"183" 598 "open"
"184" 600 "beautiful"
"185" 604 "hard"
"186" 609 "disturbed"
"187" 611 "surprised"
"188" 612 "cold"
"189" 615 "rushed"
"190" 620 "capable"
"191" 623 "pleasant"
"192" 634 "fortunate"
"193" 636 "calm"
"194" 638 "good"
"195" 639 "great"
"196" 642 "happy"
"197" 642 "little"
"198" 642 "well"
"199" 643 "little"
"200" 643 "mean"
"201" 644 "short"
"202" 644 "thin"
"203" 652 "cold"
"204" 653 "open"
"205" 655 "good"
"206" 655 "great"
"207" 659 "unusual"
"208" 671 "nervous"
"209" 674 "firm"
"210" 674 "kind"
"211" 677 "disturbed"
"212" 677 "surprised"
"213" 677 "terrible"
"214" 679 "capable"
"215" 679 "kind"
"216" 679 "young"
"217" 681 "short"
"218" 682 "good"
"219" 682 "kind"
"220" 685 "good"
"221" 685 "well"
"222" 690 "happy"
"223" 693 "glad"
"224" 695 "kind"
"225" 696 "calm"
"226" 699 "old"
"227" 699 "poor"
"228" 703 "cheerful"
"229" 703 "happy"
"230" 704 "well"
"231" 705 "pleased"
"232" 708 "pleased"
"233" 709 "open"
"234" 713 "happy"
"235" 713 "kind"
"236" 714 "little"
"237" 718 "strange"
"238" 720 "great"
"239" 721 "poor"
"240" 722 "mean"
"241" 723 "fortunate"
"242" 724 "great"
"243" 724 "happy"
"244" 725 "great"
"245" 726 "little"
"246" 726 "mean"
"247" 729 "anxious"
"248" 729 "poor"
"249" 731 "neglected"
"250" 736 "remarkable"
"251" 738 "poor"
"252" 741 "cold"
"253" 743 "gentle"
"254" 743 "pretty"
"255" 744 "little"
"256" 745 "sweet"
"257" 746 "little"
