"Little_Dorrit"
"43"
"0"
"3423"
"309.764705882353"
"0.000261528290392704"
"0.623090267181396"
"Little_Dorrit"
"62"
"0"
"1762"
"216.75"
"0.000386094105817289"
"0.845290064811707"
