"source" "target" "tag"
2 8 "called"
8 10 "called"
7 12 "wise"
13 14 "easy"
13 14 "kind"
14 15 "having"
17 18 "resolved"
14 20 "kind"
14 30 "easy"
18 30 "resolved"
7 31 "grave"
15 31 "having"
12 31 "wise"
19 32 "pleasant"
10 40 "called"
30 40 "resolved"
7 40 "serious"
40 41 "resolved"
31 41 "still"
32 42 "calm"
31 42 "having"
27 45 "fresh"
14 46 "close"
30 46 "easy"
13 47 "bitter"
41 51 "still"
46 54 "close"
42 57 "having"
40 63 "called"
54 71 "close"
71 72 "rowing"
48 77 "even"
77 79 "even"
42 80 "calm"
80 81 "forward"
31 82 "grave"
20 86 "kind"
57 92 "having"
79 93 "even"
31 94 "wise"
63 97 "called"
93 97 "even"
92 99 "having"
99 101 "having"
41 101 "resolved"
97 106 "even"
61 106 "violent"
101 107 "resolved"
101 110 "having"
71 111 "stern"
71 112 "close"
82 116 "melancholy"
15 118 "prophetic"
97 123 "called"
80 124 "calm"
72 124 "rowing"
45 125 "fresh"
110 126 "having"
107 126 "resolved"
123 128 "dexterous"
125 133 "fresh"
30 133 "true"
123 136 "called"
42 141 "contrary"
19 141 "sure"
81 143 "forward"
136 144 "called"
46 145 "strong"
124 146 "calm"
126 146 "resolved"
144 148 "called"
15 148 "face"
133 148 "true"
148 149 "face"
148 149 "faithful"
86 150 "kind"
141 150 "sure"
133 151 "fresh"
126 151 "having"
145 151 "quiet"
31 151 "smooth"
43 152 "continuing"
150 152 "mouth"
151 153 "fresh"
32 158 "cheerful"
51 159 "still"
143 171 "forward"
153 172 "fresh"
151 172 "having"
172 176 "having"
141 177 "contrary"
176 177 "having"
146 177 "resolved"
172 178 "fresh"
76 178 "particular"
159 178 "still"
178 184 "still"
4 187 "second"
112 189 "close"
170 189 "coming"
177 194 "resolved"
178 197 "fresh"
189 204 "close"
20 204 "willing"
187 205 "second"
106 208 "even"
204 211 "willing"
148 215 "called"
146 217 "calm"
171 217 "forward"
215 218 "called"
197 219 "fresh"
177 220 "having"
218 226 "called"
208 231 "even"
6 235 "free"
211 235 "willing"
233 238 "generous"
235 238 "willing"
103 239 "honest"
194 240 "resolved"
150 241 "kind"
177 248 "contrary"
189 249 "coming"
240 249 "resolved"
226 253 "called"
217 253 "friendly"
241 253 "kind"
238 253 "willing"
253 254 "friendly"
239 255 "honest"
151 261 "quiet"
184 261 "still"
46 264 "easy"
220 264 "having"
249 267 "coming"
253 269 "direct"
178 272 "particular"
97 273 "hurried"
106 279 "violent"
253 282 "called"
249 283 "resolved"
22 285 "determined"
205 285 "second"
204 286 "close"
261 286 "still"
264 287 "easy"
253 289 "kind"
286 289 "still"
248 291 "contrary"
179 292 "fast"
264 292 "having"
111 293 "stern"
282 296 "called"
14 299 "earnest"
152 301 "mouth"
151 301 "smooth"
292 305 "having"
292 306 "fast"
180 306 "hill"
217 307 "forward"
289 307 "still"
307 309 "forward"
307 310 "still"
309 311 "forward"
306 312 "fast"
305 312 "having"
273 312 "hurried"
283 312 "resolved"
235 313 "free"
82 315 "grave"
220 316 "sudden"
289 319 "kind"
267 322 "coming"
298 322 "heavy"
312 323 "resolved"
219 324 "fresh"
312 324 "having"
301 324 "mouth"
312 325 "fast"
324 325 "having"
293 327 "dashing"
310 328 "still"
217 331 "calm"
324 332 "fresh"
323 333 "resolved"
328 334 "still"
285 335 "second"
293 336 "stern"
313 337 "free"
150 337 "sure"
334 341 "still"
333 342 "resolved"
145 346 "strong"
325 348 "having"
79 348 "open"
331 353 "calm"
348 363 "having"
353 364 "calm"
301 364 "smooth"
135 365 "hammer"
363 365 "having"
346 368 "strong"
174 369 "knowing"
335 369 "second"
324 370 "mouth"
368 370 "strong"
342 371 "resolved"
253 371 "willing"
325 374 "fast"
306 378 "hill"
300 378 "steep"
378 379 "hill"
322 383 "coming"
319 385 "kind"
385 386 "kind"
369 389 "knowing"
386 390 "kind"
371 392 "resolved"
392 393 "resolved"
296 394 "called"
365 394 "having"
393 394 "resolved"
394 395 "called"
394 395 "having"
369 395 "second"
322 396 "heavy"
395 397 "second"
341 398 "still"
149 399 "face"
337 400 "free"
396 401 "heavy"
348 401 "open"
397 401 "second"
316 401 "sudden"
401 402 "heavy"
398 403 "still"
403 405 "still"
395 407 "having"
407 408 "having"
402 408 "heavy"
364 412 "calm"
332 416 "fresh"
401 416 "second"
341 417 "vain"
231 418 "even"
390 423 "kind"
394 423 "resolved"
416 424 "fresh"
423 424 "resolved"
424 425 "fresh"
371 425 "willing"
379 426 "hill"
378 426 "steep"
