"empEntropy";"evenness_log2";"entropy";"evenness"
"1";0;1;0;1
"2";0;1;0;1
"3";0.918295834054489;0.636514168294813;0.636514168294813;0.918295834054489
"31";0.918295834054489;0.636514168294813;0.636514168294813;0.918295834054489
"311";0.918295834054489;0.636514168294813;0.636514168294813;0.918295834054489
"6";1.92192809488736;0.666089520105061;1.33217904021012;0.960964047443681
"7";2.75;0.678986020457565;1.90615474653985;0.979569764547061
"71";2.75;0.678986020457565;1.90615474653985;0.979569764547061
"9";2.94770277922009;0.681063956848374;2.04319187054512;0.982567593073364
"10";3.09579525500093;0.676937704083976;2.14584175259475;0.976614668672713
"101";3.09579525500093;0.676937704083976;2.14584175259475;0.976614668672713
"12";3.37878349348618;0.676988161759058;2.34199425223242;0.976687463710328
"13";4.08496250072116;0.679024260409626;2.83148024006797;0.979624933136263
"14";4.37355114909655;0.679798437846065;3.03151464803098;0.980741835084582
"141";4.37355114909655;0.679798437846065;3.03151464803098;0.980741835084582
"1411";4.37355114909655;0.679798437846065;3.03151464803098;0.980741835084582
"14111";4.37355114909655;0.679798437846065;3.03151464803098;0.980741835084582
"18";4.4375;0.679959873129676;3.07584061373476;0.980974736967673
"19";4.66992500144231;0.680761710283015;3.23694534817614;0.982131543452395
"20";4.6153115322251;0.672800392125376;3.19909017596763;0.97064578922743
"21";4.57649212500518;0.667141464831459;3.17218261330213;0.962481682883744
"22";4.62941213827209;0.667490547987219;3.20886397129329;0.962985303421418
"221";4.62941213827209;0.667490547987219;3.20886397129329;0.962985303421418
"24";4.63523474348979;0.668330078759462;3.21289989368345;0.964196490303207
"241";4.63523474348979;0.668330078759462;3.21289989368345;0.964196490303207
"2411";4.63523474348979;0.668330078759462;3.21289989368345;0.964196490303207
"27";4.62475198502626;0.66681862504088;3.20563379920996;0.962015923518875
"28";4.61542201016968;0.6654733851176;3.19916675344343;0.960075152552752
"281";4.61542201016968;0.6654733851176;3.19916675344343;0.960075152552752
"2811";4.61542201016968;0.6654733851176;3.19916675344343;0.960075152552752
"312";4.76008563583462;0.665988937657782;3.29943993770266;0.960818937645792
"32";4.9178202190417;0.664571092698201;3.40877321932944;0.958773419753855
"33";4.90341529494121;0.662624479010977;3.39878848680301;0.95596504984077
"34";4.91064997042823;0.663602139026915;3.40380318171911;0.957375515097438
"341";4.91064997042823;0.663602139026915;3.40380318171911;0.957375515097438
"36";4.89165409190298;0.661035125352969;3.39063624207707;0.953672097200143
"37";4.89961440739891;0.662110844946553;3.39615391231944;0.955224032523194
"38";4.9353286642591;0.661694153747589;3.42090914876788;0.954622874196867
"381";4.9353286642591;0.661694153747589;3.42090914876788;0.954622874196867
"40";4.9708044444092;0.661393594285703;3.44549908575708;0.954189258551711
"401";4.9708044444092;0.661393594285703;3.44549908575708;0.954189258551711
"42";4.96897097151599;0.661149640366286;3.44422821919052;0.953837307441962
"421";4.96897097151599;0.661149640366286;3.44422821919052;0.953837307441962
"44";4.95444257469457;0.659216555148313;3.4341579018957;0.951048454984377
"45";4.96328471165218;0.660393051389306;3.44028680419799;0.952745780276882
"46";4.98244147001128;0.658081737675738;3.45356525724327;0.949411259444379
"47";4.9913592374206;0.659259597949308;3.45974658257993;0.951110552619919
"48";4.99023398396813;0.659110974277202;3.45896661632193;0.950896133985212
"481";4.99023398396813;0.659110974277202;3.45896661632193;0.950896133985212
"4811";4.99023398396813;0.659110974277202;3.45896661632193;0.950896133985212
"51";5.02563997410699;0.659080999763815;3.48350817856162;0.950852889903396
"511";5.02563997410699;0.659080999763815;3.48350817856162;0.950852889903396
"5111";5.02563997410699;0.659080999763815;3.48350817856162;0.950852889903396
"51111";5.02563997410699;0.659080999763815;3.48350817856162;0.950852889903396
"511111";5.02563997410699;0.659080999763815;3.48350817856162;0.950852889903396
"56";5.00190050170257;0.655967717617306;3.46705323019651;0.946361373189739
"561";5.00190050170257;0.655967717617306;3.46705323019651;0.946361373189739
"5611";5.00190050170257;0.655967717617306;3.46705323019651;0.946361373189739
"59";4.98409918629696;0.653633187325624;3.45471429861286;0.942993357915125
"591";4.98409918629696;0.653633187325624;3.45471429861286;0.942993357915125
"61";5.05275317092745;0.653713041231291;3.50230161449369;0.943108562748826
"611";5.05275317092745;0.653713041231291;3.50230161449369;0.943108562748826
"6111";5.05275317092745;0.653713041231291;3.50230161449369;0.943108562748826
"61111";5.05275317092745;0.653713041231291;3.50230161449369;0.943108562748826
"65";5.04213146970384;0.652338831097717;3.49493921223779;0.941125996603979
"651";5.04213146970384;0.652338831097717;3.49493921223779;0.941125996603979
"6511";5.04213146970384;0.652338831097717;3.49493921223779;0.941125996603979
"68";5.07546733661237;0.652418171737384;3.51804587439696;0.941240460951368
"69";5.09451307269231;0.650769457867399;3.53124737266246;0.938861869627296
"70";5.08132576722828;0.649084920894953;3.52210662906089;0.936431596490954
"711";5.06585772144845;0.647109043785055;3.51138499673982;0.933581008383098
"72";5.04857959683706;0.644901948499229;3.49940871338007;0.930396842959467
"721";5.04857959683706;0.644901948499229;3.49940871338007;0.930396842959467
"7211";5.04857959683706;0.644901948499229;3.49940871338007;0.930396842959467
"75";5.0180175083953;0.64099796917034;3.47822468794464;0.924764591341947
"76";4.97352453723765;0.635314468842433;3.44738451043198;0.916565033603985
"77";4.95365501987121;0.632776350898649;3.43361201049035;0.912903303433296
"78";4.98559733505787;0.632987640032959;3.45575273620254;0.913208129219558
"79";5.01703597720078;0.63321874809227;3.47754434236453;0.913541547670636
"80";5.05062991901053;0.633799333883623;3.50082988841385;0.914379155912631
"81";5.06091675571634;0.635090220437668;3.50796018027336;0.916241511542502
"82";5.1205239360319;0.635505919474289;3.54927672925022;0.916841238481138
"821";5.1205239360319;0.635505919474289;3.54927672925022;0.916841238481138
"8211";5.1205239360319;0.635505919474289;3.54927672925022;0.916841238481138
"82111";5.1205239360319;0.635505919474289;3.54927672925022;0.916841238481138
"86";5.1757783185835;0.635660447059096;3.58757614872945;0.917064174661419
"861";5.1757783185835;0.635660447059096;3.58757614872945;0.917064174661419
"8611";5.1757783185835;0.635660447059096;3.58757614872945;0.917064174661419
"86111";5.1757783185835;0.635660447059096;3.58757614872945;0.917064174661419
"90";5.16717337500126;0.634603635513523;3.58161165634654;0.915539517885467
"91";5.15466599594169;0.633067548441169;3.5729422018152;0.913323412683808
"92";5.14442995189274;0.631810414163817;3.56584711674259;0.91150975129614
"93";5.20018320962249;0.632318296196354;3.604492330145;0.912242470185838
"94";5.20758235128015;0.633217997698721;3.60962102432357;0.913540465081584
"941";5.20758235128015;0.633217997698721;3.60962102432357;0.913540465081584
"96";5.19448114878637;0.631624951895324;3.60053996275306;0.911242185801114
"97";5.20728301724047;0.630143796585452;3.60941354177792;0.909105330380775
"98";5.18842074709084;0.627861235317904;3.59633921240474;0.905812290559559
"99";5.17420685134059;0.626141183190398;3.58648689064068;0.903330779885135
"100";5.17778479512162;0.623638069542712;3.5889669322847;0.899719550238837
"1011";5.16246266383505;0.62179259609124;3.57834644018325;0.897057094842305
"10111";5.16246266383505;0.62179259609124;3.57834644018325;0.897057094842305
"103";5.21421327262197;0.622351703531771;3.61421722875616;0.897863716374084
"1031";5.21421327262197;0.622351703531771;3.61421722875616;0.897863716374084
