"source" "target" "tag"
2 31 "malicious"
10 34 "certain"
19 36 "solemn"
43 47 "constant"
34 49 "certain"
16 51 "reasonable"
1 56 "direct"
49 58 "certain"
10 63 "gentle"
61 69 "quiet"
64 70 "bright"
60 76 "cheerful"
31 78 "malicious"
70 82 "bright"
63 119 "pleasant"
113 125 "moral"
125 127 "moral"
127 132 "moral"
132 139 "moral"
58 145 "certain"
139 148 "moral"
47 164 "constant"
148 164 "moral"
56 175 "direct"
171 185 "prudent"
60 194 "dull"
164 198 "humble"
63 201 "gentle"
134 226 "serene"
36 227 "solemn"
94 319 "wild"
145 334 "certain"
334 335 "certain"
1 338 "polite"
338 341 "courteous"
164 354 "moral"
147 355 "worldly"
238 360 "hearty"
82 362 "bright"
362 364 "bright"
194 364 "dull"
74 367 "lazy"
63 371 "distant"
67 371 "silent"
319 372 "timid"
201 374 "gentle"
28 378 "natural"
69 378 "quiet"
64 423 "slow"
371 426 "silent"
29 447 "original"
392 456 "proper"
118 461 "mild"
67 463 "cold"
378 465 "natural"
465 466 "natural"
227 486 "solemn"
466 491 "natural"
371 500 "distant"
502 503 "hasty"
335 509 "certain"
335 514 "ingenuous"
196 547 "kind"
355 548 "worldly"
385 549 "honest"
549 558 "honest"
544 559 "social"
354 565 "moral"
164 574 "constant"
486 575 "solemn"
491 594 "natural"
594 601 "natural"
417 601 "tight"
164 601 "unmindful"
548 601 "worldly"
426 613 "silent"
575 630 "solemn"
64 631 "stern"
509 633 "certain"
576 636 "affectionate"
637 640 "violent"
197 644 "scornful"
257 658 "proud"
402 677 "complimentary"
658 679 "proud"
447 680 "original"
355 680 "spiritual"
12 691 "curious"
679 702 "proud"
447 707 "wise"
565 709 "moral"
633 713 "certain"
713 716 "certain"
64 724 "gloomy"
709 742 "moral"
51 764 "reasonable"
732 773 "moderate"
28 793 "consistent"
559 794 "social"
28 794 "strict"
102 797 "serious"
636 799 "affectionate"
36 802 "formal"
378 802 "quiet"
640 802 "violent"
773 803 "moderate"
716 804 "certain"
461 807 "mild"
226 808 "serene"
171 813 "gracious"
319 814 "distrustful"
601 819 "tight"
797 820 "particular"
364 822 "bright"
574 822 "constant"
119 825 "pleasant"
802 833 "violent"
509 841 "careful"
804 841 "certain"
601 845 "natural"
820 845 "particular"
841 846 "certain"
814 849 "distrustful"
845 854 "particular"
447 855 "bland"
164 867 "practical"
270 868 "loud"
480 882 "deep"
640 887 "tough"
639 896 "genteel"
742 936 "moral"
936 941 "moral"
822 947 "bright"
456 947 "proper"
76 948 "cheerful"
390 949 "quick"
802 950 "quiet"
463 951 "cold"
347 952 "vigorous"
944 955 "lively"
52 955 "transparent"
947 971 "bright"
500 971 "distant"
374 971 "gentle"
960 971 "shy"
846 973 "certain"
948 973 "cheerful"
868 973 "loud"
825 973 "pleasant"
949 973 "quick"
971 974 "bright"
965 975 "merry"
724 984 "gloomy"
973 993 "certain"
893 999 "smart"
999 1028 "smart"
175 1031 "direct"
813 1044 "gracious"
984 1050 "gloomy"
955 1055 "lively"
974 1058 "bright"
993 1058 "certain"
514 1058 "indifferent"
638 1061 "warm"
171 1069 "thoughtful"
319 1070 "wild"
950 1071 "quiet"
960 1072 "rough"
