"Evelina"
"37"
"0"
"1323"
"128"
"0.000624484764289204"
"0.677483022212982"
"Evelina"
"101"
"0"
"659"
"148.571428571429"
"0.000905086251573258"
"0.884965538978577"
"Evelina"
"102"
"0"
"669"
"149.714285714286"
"0.000897693883651582"
"0.905413806438446"
