"source" "target" "tag"
9 20 "gentle"
16 25 "pleasant"
20 33 "gentle"
25 36 "pleasant"
29 56 "civil"
30 67 "cheerful"
86 89 "fanciful"
67 119 "cheerful"
23 142 "rational"
119 160 "cheerful"
160 175 "social"
24 178 "amiable"
133 183 "proud"
160 200 "cheerful"
36 200 "pleasant"
33 201 "gentle"
20 208 "intelligent"
21 222 "intellectual"
226 228 "contented"
21 238 "natural"
1 244 "clever"
187 244 "proper"
238 246 "natural"
155 251 "kind"
56 253 "civil"
233 268 "particular"
200 275 "pleasant"
251 276 "kind"
244 277 "clever"
178 278 "amiable"
277 278 "clever"
230 278 "elegant"
206 288 "vain"
298 299 "obliging"
278 303 "clever"
278 318 "elegant"
243 321 "determined"
276 355 "kind"
283 356 "independent"
175 365 "friendly"
271 368 "quick"
97 388 "agreeable"
391 409 "abrupt"
391 409 "awkward"
249 416 "coarse"
200 425 "cheerful"
201 425 "gentle"
425 426 "gentle"
388 430 "agreeable"
164 430 "warm"
246 432 "natural"
356 437 "independent"
368 473 "quick"
288 521 "vain"
230 530 "reasonable"
244 545 "proper"
235 550 "quiet"
430 552 "agreeable"
545 552 "proper"
552 556 "agreeable"
432 560 "natural"
278 566 "amiable"
363 581 "ignorant"
355 587 "kind"
32 610 "nervous"
318 615 "elegant"
550 616 "quiet"
183 623 "proud"
73 628 "cold"
463 638 "steady"
556 650 "agreeable"
628 673 "cold"
430 674 "warm"
208 683 "intelligent"
562 692 "gallant"
142 715 "unaffected"
674 716 "warm"
560 721 "natural"
552 721 "proper"
401 746 "silent"
587 758 "kind"
365 758 "serious"
650 762 "agreeable"
321 769 "determined"
63 782 "intimate"
416 788 "illiterate"
762 791 "agreeable"
566 792 "amiable"
383 797 "clownish"
275 799 "pleasant"
769 800 "determined"
505 803 "anxious"
792 806 "amiable"
724 816 "certain"
618 830 "eager"
716 830 "warm"
425 831 "cheerful"
253 836 "civil"
473 844 "slow"
803 852 "anxious"
758 866 "serious"
866 867 "serious"
299 873 "obliging"
256 877 "thorough"
142 881 "straightforward"
721 913 "natural"
142 920 "rational"
782 927 "intimate"
683 936 "intelligent"
253 941 "indifferent"
700 955 "direct"
830 956 "warm"
303 958 "clever"
270 960 "humble"
877 960 "thorough"
895 969 "foolish"
521 993 "vain"
878 996 "imprudent"
927 1001 "intimate"
758 1003 "kind"
530 1019 "reasonable"
831 1020 "cheerful"
268 1022 "particular"
638 1029 "steady"
958 1037 "clever"
352 1042 "careful"
816 1062 "certain"
799 1082 "pleasant"
1037 1100 "clever"
721 1116 "proper"
1022 1125 "particular"
913 1130 "natural"
1116 1136 "proper"
1136 1150 "proper"
791 1165 "agreeable"
806 1166 "amiable"
852 1166 "anxious"
1100 1170 "clever"
692 1193 "gallant"
1130 1199 "natural"
473 1206 "quick"
1166 1208 "anxious"
124 1209 "solemn"
1137 1223 "tender"
1170 1224 "clever"
1125 1226 "particular"
1224 1228 "clever"
615 1231 "elegant"
623 1262 "proud"
1228 1272 "clever"
1272 1273 "clever"
426 1276 "gentle"
1275 1276 "rough"
160 1277 "active"
2 1277 "affectionate"
1206 1285 "quick"
873 1289 "obliging"
767 1294 "confused"
409 1295 "awkward"
1165 1299 "agreeable"
16 1328 "generous"
1082 1329 "pleasant"
1150 1329 "proper"
1329 1330 "narrow"
1277 1334 "active"
437 1334 "independent"
1330 1353 "narrow"
1301 1365 "charitable"
1208 1368 "anxious"
1353 1368 "narrow"
1019 1371 "reasonable"
1199 1372 "natural"
1285 1373 "quick"
1299 1393 "agreeable"
867 1393 "serious"
1277 1406 "affectionate"
1166 1406 "amiable"
1231 1406 "elegant"
1276 1406 "gentle"
616 1406 "quiet"
1042 1408 "careful"
1273 1410 "clever"
1372 1411 "natural"
783 1413 "severe"
1373 1416 "quick"
1003 1417 "kind"
236 1417 "respectful"
920 1419 "rational"
1417 1439 "kind"
175 1443 "social"
1226 1455 "particular"
1329 1461 "proper"
1461 1474 "proper"
1406 1475 "amiable"
1411 1477 "natural"
1020 1482 "cheerful"
1443 1484 "social"
1455 1487 "particular"
1474 1487 "proper"
1477 1517 "natural"
1406 1517 "quiet"
690 1521 "fearful"
1295 1527 "awkward"
1410 1541 "clever"
960 1554 "thorough"
610 1572 "nervous"
1406 1574 "affectionate"
1439 1585 "kind"
1475 1586 "amiable"
1413 1596 "severe"
746 1602 "silent"
993 1619 "vain"
916 1637 "simple"
599 1639 "earnest"
1416 1643 "quick"
1643 1645 "quick"
673 1651 "cold"
1651 1654 "cold"
830 1654 "eager"
1585 1654 "kind"
1586 1658 "amiable"
1393 1661 "agreeable"
1419 1663 "rational"
715 1663 "unaffected"
581 1675 "ignorant"
1654 1677 "cold"
1596 1678 "severe"
1661 1682 "agreeable"
1482 1692 "cheerful"
1329 1694 "pleasant"
1677 1698 "cold"
1572 1698 "nervous"
1678 1698 "severe"
1487 1705 "proper"
1698 1708 "cold"
1708 1712 "cold"
365 1716 "friendly"
1694 1723 "pleasant"
1682 1726 "agreeable"
185 1741 "lively"
1368 1748 "anxious"
956 1748 "warm"
836 1749 "civil"
837 1749 "rude"
1527 1750 "awkward"
1062 1755 "certain"
1723 1755 "pleasant"
1705 1760 "proper"
1748 1764 "anxious"
1755 1770 "certain"
1487 1770 "particular"
552 1772 "confident"
1410 1777 "capable"
1654 1777 "kind"
1770 1783 "certain"
1783 1799 "certain"
165 1811 "unreasonable"
1517 1812 "natural"
1716 1821 "friendly"
1658 1822 "amiable"
1764 1822 "anxious"
1822 1825 "anxious"
1760 1826 "proper"
1799 1830 "certain"
1181 1839 "spirited"
1602 1841 "silent"
1654 1854 "eager"
