"clusters"
27
50
3
36
28
28
51
20
55
49
37
25
55
5
36
24
53
23
10
2
54
14
14
16
30
43
12
53
12
40
51
26
13
21
16
6
17
39
21
52
51
25
3
53
18
21
35
4
30
24
22
8
28
17
54
46
26
29
25
38
45
19
51
10
4
24
8
33
7
2
48
43
43
23
32
26
4
53
54
40
1
40
41
8
22
11
34
23
24
41
28
38
20
32
4
25
31
26
1
8
15
1
51
18
15
15
20
36
38
38
11
3
13
2
46
27
3
7
19
42
37
35
2
9
9
9
9
33
36
36
39
51
16
47
13
24
49
44
45
19
52
55
28
17
16
48
48
1
20
50
