"clusters"
10
16
1
2
16
4
5
10
9
9
12
5
11
6
4
6
14
4
2
15
16
8
12
3
9
4
8
11
7
13
7
10
6
6
2
16
14
12
14
4
9
10
10
1
1
13
13
3
11
11
15
