"clusters"
8
8
12
12
2
3
12
9
2
11
8
5
5
5
12
9
5
12
8
2
2
8
9
2
6
8
9
5
9
8
8
10
8
12
9
9
3
9
8
2
9
8
5
12
12
3
5
8
8
8
3
3
10
4
12
8
2
12
10
2
11
8
5
9
9
9
8
5
2
8
12
8
9
5
8
9
9
2
10
10
5
8
10
2
2
10
9
9
2
9
5
9
9
8
2
2
9
9
9
8
10
8
10
2
2
8
2
2
12
2
11
5
9
9
5
2
10
1
9
8
8
2
4
8
9
9
2
9
8
2
9
4
5
10
5
2
9
8
4
2
2
2
9
1
9
2
9
10
8
6
10
2
8
2
12
2
11
9
9
12
1
9
8
2
8
12
1
9
9
10
9
9
8
8
10
1
2
9
9
9
10
2
4
10
2
9
2
5
9
8
5
2
8
4
1
2
2
10
12
2
2
8
4
2
9
9
12
9
10
2
12
10
2
2
2
4
2
12
9
4
2
5
9
9
12
8
10
4
2
8
10
2
9
8
9
9
12
9
8
7
8
2
9
9
2
8
10
3
6
2
12
2
5
2
6
12
9
9
9
9
12
2
9
12
9
8
9
12
8
9
10
2
2
8
10
9
8
2
2
12
9
4
9
9
11
9
9
9
9
9
2
11
5
5
10
9
2
2
10
9
9
2
2
2
2
9
1
2
10
2
9
10
9
2
2
11
2
8
12
11
2
9
10
12
6
4
2
9
9
4
10
9
2
3
8
8
4
9
8
5
6
8
2
8
9
2
9
9
12
8
9
2
12
8
11
8
2
12
1
5
8
2
1
10
2
2
2
11
10
2
6
9
8
10
9
8
9
9
9
9
2
12
2
10
5
9
2
12
9
9
10
2
9
9
8
12
8
2
9
4
8
8
8
11
2
12
8
9
2
2
