"clusters"
9
42
77
88
69
81
13
36
31
58
97
21
55
51
27
18
6
64
44
85
61
48
13
36
77
13
89
55
91
58
38
84
9
81
4
25
88
33
94
37
35
73
94
84
16
81
94
15
51
12
2
8
14
17
25
76
16
39
78
86
96
67
33
10
29
80
89
53
76
45
95
39
46
66
59
6
72
94
49
31
4
63
75
75
70
63
14
32
47
74
79
19
87
22
98
60
80
23
63
48
1
21
24
58
29
22
28
3
82
53
30
87
45
13
26
66
23
43
65
51
98
5
50
72
56
34
15
34
87
93
13
25
20
19
71
22
91
41
46
62
78
86
79
73
4
83
7
90
18
24
43
89
92
53
93
69
83
5
92
52
5
52
52
41
54
47
77
40
44
9
61
9
57
29
68
73
63
90
33
50
50
62
85
48
11
65
11
11
48
68
98
87
73
1
96
16
10
43
42
