"clusters"
33
17
31
12
32
28
1
45
10
38
1
23
18
1
4
34
45
19
21
33
18
19
43
27
5
35
6
34
2
21
40
22
17
47
9
47
7
39
37
4
43
42
51
44
50
20
51
44
16
47
28
51
8
27
48
16
42
9
29
27
20
48
41
34
24
25
9
36
14
25
30
7
36
18
44
4
36
36
24
11
41
29
31
46
42
37
51
44
5
26
40
8
40
35
39
5
46
19
15
24
7
7
6
2
50
38
10
12
3
3
13
43
26
44
32
38
46
15
24
19
20
28
51
12
49
