"clusters"
38
20
58
53
28
50
47
30
59
5
5
45
31
48
57
28
33
19
57
16
58
45
47
19
18
8
12
54
13
13
58
30
45
34
33
9
32
38
2
25
1
26
22
53
50
48
1
47
37
55
42
46
28
10
15
35
17
39
21
21
8
36
31
42
24
47
29
60
55
34
59
13
24
9
11
46
6
54
55
7
30
12
43
26
27
2
52
61
40
20
15
28
37
35
60
40
22
32
49
56
20
46
48
31
46
41
3
2
44
9
56
38
51
50
41
14
44
17
36
23
7
6
27
43
4
43
9
4
53
30
52
52
52
7
59
57
40
8
8
41
25
14
26
30
53
26
35
35
49
49
21
45
1
13
47
18
33
19
55
24
38
