"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-account";1;1;1;5360;1;"#-account";0,00841790442173984;"#-account";0,823375085333814;"#-account";375;"#-account";0,0000366266697752911;"#-account";0,711509644985199
"#-admit";1;1;0;0;1;"#-admit";0;"#-admit";0,825424858530892;"#-admit";374;"#-admit";0,0000346882871374258;"#-admit";0,714841604232788
"#-anger";1;1;1;40;1;"#-anger";0,000324060461500686;"#-anger";0,811555554951298;"#-anger";406;"#-anger";0,0000253190388602809;"#-anger";0,70390197634697
"#-attempt";0;0;0;0;0;"#-attempt";0;"#-attempt";0,818000637312479;"#-attempt";397;"#-attempt";0,0000282880977603756;"#-attempt";0,702048480510712
"#-belong";4;4;2;2517,5;1;"#-belong";0,0518504154250601;"#-belong";0,832218536321695;"#-belong";340,666666666667;"#-belong";0,0000522498240205988;"#-belong";0,720616161823273
"#-birds";0;0;0;0;0;"#-birds";0;"#-birds";0,938284907516971;"#-birds";89;"#-birds";0,000513690981373118;"#-birds";0,879752159118652
"#-black";0;0;0;0;0;"#-black";0;"#-black";0,820379019558493;"#-black";387;"#-black";0,0000301356261434714;"#-black";0,715094327926636
"#-ca";2;1;1;2647;0,5;"#-ca";0,12363947355128;"#-ca";0,84883101806521;"#-ca";284;"#-ca";0,0000824425825364202;"#-ca";0,743118315935135
"#-clean";0;0;0;0;0;"#-clean";0;"#-clean";0,841482286846382;"#-clean";310;"#-clean";0,0000673815328987743;"#-clean";0,724872767925262
"#-cold";0;0;1;440;0;"#-cold";0,0492027062792495;"#-cold";0,892773158222119;"#-cold";180,5;"#-cold";0,000209051417973058;"#-cold";0,789422720670701
"#-cure";0;0;0;0;0;"#-cure";0;"#-cure";0,828570292943524;"#-cure";360;"#-cure";0,0000420274129632081;"#-cure";0,70557314157486
"#-desert";0;0;0;0;0;"#-desert";0;"#-desert";0,839789757851967;"#-desert";320;"#-desert";0,0000607965127848444;"#-desert";0,701358199119568
"#-detect";0;0;0;0;0;"#-detect";0;"#-detect";0,841798805606168;"#-detect";307;"#-detect";0,000069933745755888;"#-detect";0,711207509040833
"#-determined";0;0;0;0;0;"#-determined";0;"#-determined";0,840547133974986;"#-determined";323;"#-determined";0,000057531348571729;"#-determined";0,714652180671692
"#-direction";0;0;0;0;0;"#-direction";0;"#-direction";0,819798272260074;"#-direction";390;"#-direction";0,0000298713412424936;"#-direction";0,709147989749908
"#-distance";2;2;0;0;1;"#-distance";0;"#-distance";0,842440733511085;"#-distance";291;"#-distance";0,0000781555036940584;"#-distance";0,743105530738831
"#-end";4;4;4;931,25;1;"#-end";0,0171224231046849;"#-end";0,83610626348383;"#-end";334;"#-end";0,0000544803004739271;"#-end";0,706301462650299
"#-escape";0;0;0;0;0;"#-escape";0;"#-escape";0,820667570301965;"#-escape";386;"#-escape";0,000030373059822494;"#-escape";0,708082616329193
"#-excuse";1;1;0;0;1;"#-excuse";0;"#-excuse";0,827486962155203;"#-excuse";368;"#-excuse";0,0000385753518316518;"#-excuse";0,708741903305054
"#-fat";0;0;0;0;0;"#-fat";0;"#-fat";0,833823523755643;"#-fat";339;"#-fat";0,0000483281227233122;"#-fat";0,714727520942688
"#-fear";3;3;4;1312,5;1;"#-fear";0,0296296909319527;"#-fear";0,834904687109127;"#-fear";329,4;"#-fear";0,0000570436326548799;"#-fear";0,72442501783371
"#-fog";0;0;0;0;0;"#-fog";0;"#-fog";0,825468958169052;"#-fog";376;"#-fog";0,0000343816214422864;"#-fog";0,711870014667511
"#-found";2;2;5;2652,4;1;"#-found";0,105133721669312;"#-found";0,846435108783156;"#-found";316,833333333333;"#-found";0,000114602492954705;"#-found";0,752395768960317
"#-full";0;0;1;7478;0;"#-full";0,102959957229491;"#-full";0,835524130546854;"#-full";329,5;"#-full";0,0000587198475069906;"#-full";0,733257204294205
"#-hand";1;1;1;14296;1;"#-hand";1,13232992121731;"#-hand";0,886407670561114;"#-hand";228;"#-hand";0,000766319000331168;"#-hand";0,770046949386597
"#-handle";0;0;0;0;0;"#-handle";0;"#-handle";0,825694802873514;"#-handle";373;"#-handle";0,0000346990960521364;"#-handle";0,715831875801086
"#-hope";0;0;4;1911,5;0;"#-hope";0,0550155342827749;"#-hope";0,852953110629975;"#-hope";280,4;"#-hope";0,000101210570312471;"#-hope";0,742362821102142
"#-hot";4;4;0;0;1;"#-hot";0;"#-hot";0,839994678252611;"#-hot";325;"#-hot";0,0000573861111742879;"#-hot";0,709480881690979
"#-idea";2;2;9;1544,11111111111;1;"#-idea";0,129342745645018;"#-idea";0,849308872938067;"#-idea";305,2;"#-idea";0,000209126941451276;"#-idea";0,738437050580978
"#-known";1;1;4;976;1;"#-known";0,00896855392552998;"#-known";0,82757308930961;"#-known";365,2;"#-known";0,0000388571105966751;"#-known";0,714526498317718
"#-land";0;0;0;0;0;"#-land";0;"#-land";0,825695015547652;"#-land";370;"#-land";0,0000368171995278538;"#-land";0,719392061233521
"#-laugh";1;1;0;0;1;"#-laugh";0;"#-laugh";0,853203427375335;"#-laugh";262;"#-laugh";0,0000950961100545862;"#-laugh";0,781178712844849
"#-letters";0;0;0;0;0;"#-letters";0;"#-letters";0,827720998620958;"#-letters";365;"#-letters";0,000039322835892664;"#-letters";0,705086052417755
"#-lie";2;2;1;2181;1;"#-lie";-0,00664476163058048;"#-lie";0,817196838632481;"#-lie";393,5;"#-lie";0,0000281174661624516;"#-lie";0,707780569791794
"#-little";0;0;1;1123;0;"#-little";0,0452564431384204;"#-little";0,847477216196296;"#-little";284;"#-little";0,0000817826207456798;"#-little";0,739524126052856
"#-love";3;3;2;6800,5;1;"#-love";0,0862444719339703;"#-love";0,841685916429486;"#-love";314;"#-love";0,0000819056153599577;"#-love";0,732710083325704
"#-melt";0;0;0;0;0;"#-melt";0;"#-melt";0,926775650755662;"#-melt";105;"#-melt";0,00039805334607104;"#-melt";0,906238198280334
"#-move";0;0;4;3570,5;0;"#-move";0,194683608970747;"#-move";0,850042983714154;"#-move";306;"#-move";0,000159600740764984;"#-move";0,733649015426636
"#-mute";0;0;0;0;0;"#-mute";0;"#-mute";0,829551494167381;"#-mute";358;"#-mute";0,000044155992487196;"#-mute";0,706465661525726
"#-name";4;4;2;5601,5;1;"#-name";0,06869900686549;"#-name";0,828784954428268;"#-name";349;"#-name";0,0000508878855873808;"#-name";0,73248157898585
"#-object";1;1;4;2937,75;1;"#-object";0,0555408542446798;"#-object";0,842024631864528;"#-object";316,6;"#-object";0,0000753341643344209;"#-object";0,735368025302887
"#-observe";0;0;1;48;0;"#-observe";0,00239620389475004;"#-observe";0,824611716136793;"#-observe";378;"#-observe";0,0000337694460666721;"#-observe";0,713934391736984
"#-offend";0;0;0;0;0;"#-offend";0;"#-offend";0,843059736285758;"#-offend";300;"#-offend";0,0000732039682670159;"#-offend";0,716956317424774
"#-open";1;1;0;0;1;"#-open";0;"#-open";0,81461833432566;"#-open";400;"#-open";0,0000267450588317242;"#-open";0,70029890537262
"#-order";0;0;0;0;0;"#-order";0;"#-order";0,811407518967911;"#-order";407;"#-order";0,0000251530309302319;"#-order";0,70628559589386
"#-person";1;1;3;1451,33333333333;1;"#-person";0,2045591508877;"#-person";0,911220302175489;"#-person";156;"#-person";0,000309448624522431;"#-person";0,854025587439537
"#-plants";0;0;0;0;0;"#-plants";0;"#-plants";0,840040577500574;"#-plants";326;"#-plants";0,0000563801022516619;"#-plants";0,706468224525452
"#-point";0;0;0;0;0;"#-point";0;"#-point";0,828506645982876;"#-point";363;"#-point";0,0000409060626175111;"#-point";0,706238567829132
"#-position";2;2;0;0;1;"#-position";0;"#-position";0,82466755493383;"#-position";379;"#-position";0,0000334425674064049;"#-position";0,715753257274628
"#-present";0;0;0;0;0;"#-present";0;"#-present";0,824295368501554;"#-present";381;"#-present";0,0000333268922060593;"#-present";0,712392270565033
"#-prevent";0;0;0;0;0;"#-prevent";0;"#-prevent";0,92529315805624;"#-prevent";129;"#-prevent";0,000320661412455571;"#-prevent";0,903977394104004
"#-ray";0;0;0;0;0;"#-ray";0;"#-ray";0,928619966946988;"#-ray";117;"#-ray";0,000350503045920836;"#-ray";0,910781621932983
"#-ready";0;0;0;0;0;"#-ready";0;"#-ready";0,86523848226344;"#-ready";223;"#-ready";0,000145239315910408;"#-ready";0,778851211071014
"#-reply";3;3;2;7305,5;1;"#-reply";0,40080265172987;"#-reply";0,861931068773772;"#-reply";281,666666666667;"#-reply";0,000245737915756207;"#-reply";0,749938507874807
"#-room";0;0;0;0;0;"#-room";0;"#-room";0,806984580666892;"#-room";409;"#-room";0,0000231099675181258;"#-room";0,707795262336731
"#-rule";0;0;0;0;0;"#-rule";0;"#-rule";0,827461548227919;"#-rule";366;"#-rule";0,0000392673377123511;"#-rule";0,706113636493683
"#-safe";0;0;0;0;0;"#-safe";0;"#-safe";0,832879298708382;"#-safe";343;"#-safe";0,0000470836592295567;"#-safe";0,726785898208618
"#-secret";0;0;0;0;0;"#-secret";0;"#-secret";0,814785751865124;"#-secret";401;"#-secret";0,0000266139672558408;"#-secret";0,706471860408783
"#-sense";0;0;0;0;0;"#-sense";0;"#-sense";0,856551816365508;"#-sense";240;"#-sense";0,000113897514199521;"#-sense";0,760339915752411
"#-spare";0;0;0;0;0;"#-spare";0;"#-spare";0,835617835963642;"#-spare";336;"#-spare";0,0000507896041722305;"#-spare";0,714449226856232
"#-stir";2;2;0;0;1;"#-stir";0;"#-stir";0,899756531717862;"#-stir";162;"#-stir";0,000238477140990062;"#-stir";0,807550549507141
"#-talk";3;3;7;1677,14285714286;1;"#-talk";0,0116494439332144;"#-talk";0,822214472541049;"#-talk";370,5;"#-talk";0,0000398877441049185;"#-talk";0,711641177535057
