"clusters"
2
13
2
14
14
8
8
11
8
8
8
8
6
8
14
14
2
2
5
11
8
5
6
9
11
14
8
8
9
14
8
7
8
11
14
9
14
13
2
8
14
8
8
12
14
14
8
12
8
2
8
2
8
8
13
14
8
14
8
9
12
6
2
2
11
6
8
7
8
9
8
4
6
9
9
6
5
6
6
14
1
16
6
4
2
6
6
6
6
7
6
13
7
14
6
4
4
13
3
10
6
14
12
6
2
3
6
1
3
8
9
9
8
9
8
12
2
4
6
8
8
7
8
7
6
13
6
9
5
7
6
6
4
9
6
12
9
6
5
6
9
4
9
12
9
6
13
10
14
9
8
2
12
12
9
14
6
14
4
8
8
2
6
9
8
6
8
6
8
9
12
7
6
9
11
11
6
1
6
13
1
6
2
6
14
4
9
3
9
12
14
7
6
8
9
8
7
1
6
6
3
2
8
10
4
14
7
4
4
3
6
7
8
9
6
5
6
8
4
9
4
4
12
12
14
4
9
6
9
6
15
6
2
2
4
8
6
5
2
9
4
14
5
6
8
9
14
8
5
2
4
14
4
6
8
7
5
4
4
4
4
12
9
8
4
8
4
7
9
12
14
9
6
9
5
5
9
5
4
5
9
4
9
6
8
4
14
11
7
5
9
4
9
9
14
9
13
9
12
8
4
4
2
8
5
6
12
6
9
6
4
3
9
8
14
14
6
1
9
14
4
8
12
6
6
13
6
4
14
9
9
4
6
8
6
6
6
6
6
7
7
9
8
6
6
2
6
5
5
4
7
4
5
9
8
9
2
9
8
12
5
4
8
7
10
8
8
1
3
1
13
4
2
8
9
2
12
9
4
6
1
9
8
5
4
12
8
4
6
6
8
9
8
9
4
13
4
4
6
12
14
4
13
4
2
13
9
7
2
