"clusters"
89
37
87
80
74
97
104
105
38
100
105
4
90
87
80
91
93
19
47
58
54
2
48
35
9
59
38
18
43
86
64
99
97
96
113
114
41
106
61
86
32
2
112
98
45
68
93
90
5
93
79
100
52
67
81
48
65
85
114
67
4
91
26
71
46
110
41
15
73
83
64
61
31
77
104
88
53
71
47
65
57
50
61
92
110
8
116
82
27
82
49
22
50
58
77
17
3
74
66
30
22
16
7
14
76
54
58
60
85
67
34
113
38
62
8
84
114
6
52
107
62
74
59
20
25
115
100
21
12
56
32
40
63
5
29
70
76
45
44
20
6
62
73
17
16
113
29
116
102
23
66
44
12
101
19
20
75
26
23
106
103
107
108
11
42
1
36
51
33
91
31
109
107
61
28
7
94
71
39
11
93
55
72
90
81
70
88
7
69
9
32
10
30
59
82
33
25
81
109
54
35
112
104
98
111
3
53
53
53
101
37
95
13
99
57
29
102
102
112
4
85
57
62
22
115
79
49
104
8
104
78
104
41
68
24
37
57
75
9
35
24
80
110
89
72
101
