"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-account";0;0;0;0;0;"#-account";0;"#-account";0,843537162403427;"#-account";159;"#-account";0,000370084742757863;"#-account";0,634248793125153
"#-attempt";1;1;0;0;1;"#-attempt";0;"#-attempt";0,836223485325608;"#-attempt";169;"#-attempt";0,000339359646208638;"#-attempt";0,633759617805481
"#-cats";5;5;0;0;1;"#-cats";0;"#-cats";0,840910007294123;"#-cats";151;"#-cats";0,000409298935402255;"#-cats";0,637096345424652
"#-charge";0;0;0;0;0;"#-charge";0;"#-charge";0,811153929724374;"#-charge";204;"#-charge";0,000232548505664015;"#-charge";0,637152552604675
"#-condition";0;0;0;0;0;"#-condition";0;"#-condition";0,909654379972616;"#-condition";64;"#-condition";0,0013401232913428;"#-condition";0,65359503030777
"#-depend";2;2;0;0;1;"#-depend";0;"#-depend";0,836773555126845;"#-depend";170;"#-depend";0,000340496401027157;"#-depend";0,643397629261017
"#-familiar";4;4;0;0;1;"#-familiar";0;"#-familiar";0,832074082323016;"#-familiar";182;"#-familiar";0,000300474777652102;"#-familiar";0,630132377147675
"#-fear";1;1;0;0;1;"#-fear";0;"#-fear";0,811400438526429;"#-fear";199;"#-fear";0,000239818358473164;"#-fear";0,638082981109619
"#-fish";0;0;0;0;0;"#-fish";0;"#-fish";0,86822609829435;"#-fish";109;"#-fish";0,000667068246212882;"#-fish";0,652101218700409
"#-hand";3;3;0;0;1;"#-hand";0;"#-hand";0,823796291649416;"#-hand";189;"#-hand";0,000274874593774416;"#-hand";0,622306346893311
"#-hope";1;1;0;0;1;"#-hope";0;"#-hope";0,907775981651039;"#-hope";65;"#-hope";0,00133246061059423;"#-hope";0,65477842092514
"#-ink";0;0;0;0;0;"#-ink";0;"#-ink";0,874690853509446;"#-ink";99;"#-ink";0,000913496819960861;"#-ink";0,658715665340424
"#-known";0;0;2;1067;0;"#-known";0,85271083041777;"#-known";0,867517263098447;"#-known";125,666666666667;"#-known";0,00196004941417652;"#-known";0,566470305124919
"#-large";0;0;0;0;0;"#-large";0;"#-large";0,834501272728775;"#-large";171;"#-large";0,000337966127439812;"#-large";0,623724162578583
"#-laugh";0;0;0;0;0;"#-laugh";0;"#-laugh";0,811793023018392;"#-laugh";201;"#-laugh";0,000236953472989234;"#-laugh";0,635582625865936
"#-name";0;0;0;0;0;"#-name";0;"#-name";0,831786846293083;"#-name";175;"#-name";0,000315598790330174;"#-name";0,620269417762756
"#-order";8;8;1;1233;1;"#-order";0,5332241798925;"#-order";0,878681190330365;"#-order";113,5;"#-order";0,000881040754262105;"#-order";0,654325753450394
"#-rest";0;0;0;0;0;"#-rest";0;"#-rest";0,863497736555343;"#-rest";112;"#-rest";0,000651006572263803;"#-rest";0,641126394271851
"#-stir";3;3;4;312,25;1;"#-stir";0,0401012640435501;"#-stir";0,838645342985167;"#-stir";159,6;"#-stir";0,000389388058698724;"#-stir";0,635401427745819
