"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-belong";0;0;0;0;0;"#-belong";0;"#-belong";0,854942980899718;"#-belong";188;"#-belong";0,00017937980248653;"#-belong";0,773563265800476
"#-boy";0;0;1;983;0;"#-boy";0,2026875553539;"#-boy";0,878274922299229;"#-boy";152,5;"#-boy";0,000281275183350125;"#-boy";0,815773814916611
"#-bubble";0;0;0;0;0;"#-bubble";0;"#-bubble";0,83184386742042;"#-bubble";239;"#-bubble";0,000112946395661211;"#-bubble";0,758385896682739
"#-ca";1;1;0;0;1;"#-ca";0;"#-ca";0,852440274647667;"#-ca";192;"#-ca";0,000175977256574271;"#-ca";0,778920590877533
"#-cold";0;0;0;0;0;"#-cold";0;"#-cold";0,832744564508178;"#-cold";235;"#-cold";0,000114902718254372;"#-cold";0,748612999916077
"#-condition";0;0;0;0;0;"#-condition";0;"#-condition";0,822437636601294;"#-condition";277;"#-condition";0,0000845264973010872;"#-condition";0,727119922637939
"#-desert";1;1;0;0;1;"#-desert";0;"#-desert";0,82623154602255;"#-desert";255;"#-desert";0,0000972939008725163;"#-desert";0,756808578968048
"#-direction";0;0;0;0;0;"#-direction";0;"#-direction";0,822786755269787;"#-direction";271;"#-direction";0,0000862266914008646;"#-direction";0,749138176441193
"#-distance";2;2;3;784;1;"#-distance";0,03885360382344;"#-distance";0,825708307228266;"#-distance";265;"#-distance";0,0000946763868669624;"#-distance";0,746852040290833
"#-dry";0;0;0;0;0;"#-dry";0;"#-dry";0,844792704132932;"#-dry";215;"#-dry";0,000148009668668395;"#-dry";0,771742820739746
"#-escape";0;0;0;0;0;"#-escape";0;"#-escape";0,818170509451754;"#-escape";308;"#-escape";0,0000607415326303513;"#-escape";0,715599715709686
"#-excite";0;0;0;0;0;"#-excite";0;"#-excite";0,861214847678007;"#-excite";183;"#-excite";0,000193718759249351;"#-excite";0,784986138343811
"#-fear";2;2;6;860,666666666667;1;"#-fear";0,0403395535879733;"#-fear";0,824987102943011;"#-fear";280,571428571429;"#-fear";0,0000888532337705823;"#-fear";0,729195237159729
"#-female";0;0;0;0;0;"#-female";0;"#-female";0,983722268505494;"#-female";22;"#-female";0,0015015015015015;"#-female";0
