"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-admit";0;0;0;0;0;"#-admit";0;"#-admit";0,823206353012708;"#-admit";238;"#-admit";0,0000688479835033224;"#-admit";0,739749312400818
"#-attempt";2;2;5;887,8;1;"#-attempt";0,084740909752578;"#-attempt";0,843265904845162;"#-attempt";202,166666666667;"#-attempt";0,000117617228036153;"#-attempt";0,763087193171183
"#-comfortable";0;0;0;0;0;"#-comfortable";0;"#-comfortable";0,841587848228822;"#-comfortable";209;"#-comfortable";0,000100036710118971;"#-comfortable";0,747390627861023
"#-continue";1;1;0;0;1;"#-continue";0;"#-continue";0,860230597767589;"#-continue";169;"#-continue";0,000154146333548327;"#-continue";0,744273841381073
"#-depend";0;0;0;0;0;"#-depend";0;"#-depend";0,971402860410372;"#-depend";17;"#-depend";0,0010351966873706;"#-depend";0,720000028610229
"#-determined";0;0;1;978;0;"#-determined";0,0656318782450303;"#-determined";0,853236041608744;"#-determined";187;"#-determined";0,000130269165147978;"#-determined";0,743826270103454
"#-end";0;0;1;872;0;"#-end";-0,00975721937646945;"#-end";0,826994366879362;"#-end";233,5;"#-end";0,0000748607168979014;"#-end";0,748021632432938
"#-escape";0;0;1;599;0;"#-escape";0,01994677005443;"#-escape";0,847925165686991;"#-escape";196;"#-escape";0,00011720007907329;"#-escape";0,751443356275558
"#-fear";0;0;1;81;0;"#-fear";-0,00350579035031995;"#-fear";0,834510029368849;"#-fear";224,5;"#-fear";0,0000849639827616052;"#-fear";0,740268260240555
"#-found";0;0;0;0;0;"#-found";0;"#-found";0,894361701895576;"#-found";83;"#-found";0,000356930064191202;"#-found";0,872527718544006
"#-hope";0;0;3;892,333333333333;0;"#-hope";0,0767473020946602;"#-hope";0,858942705416363;"#-hope";173,25;"#-hope";0,000156671574693231;"#-hope";0,788937747478485
"#-idea";0;0;2;1695;0;"#-idea";0,0350604029095649;"#-idea";0,842480571927191;"#-idea";208,333333333333;"#-idea";0,000108370785171033;"#-idea";0,75870821873347
"#-invite";0;0;0;0;0;"#-invite";0;"#-invite";0,849831715765168;"#-invite";191;"#-invite";0,000125747164916788;"#-invite";0,765721261501312
"#-join";0;0;0;0;0;"#-join";0;"#-join";0,840428611282468;"#-join";212;"#-join";0,0000974417241837216;"#-join";0,75201940536499
"#-known";0;0;1;852;0;"#-known";0,0223643170652004;"#-known";0,845263887695646;"#-known";204;"#-known";0,000109014849062481;"#-known";0,751958787441254
