"terms";"coocs";"distcoocs";"recs";"distrecs";"coocProp";"terms";"entropy";"terms";"evenness";"terms";"richness";"terms";"density";"terms";"modularity"
"#-extraordinary";5;5;0;0;1;"#-extraordinary";3,75467185364102;"#-extraordinary";0,902807743902211;"#-extraordinary";64;"#-extraordinary";0,0272121436504998;"#-extraordinary";0,427599638700485
"#-familiar";4;4;0;0;1;"#-familiar";3,83391380630203;"#-familiar";0,893590502110851;"#-familiar";73;"#-familiar";0,0226203807390817;"#-familiar";0,430496990680695
"#-strong";3;3;0;0;1;"#-strong";3,80670241504307;"#-strong";0,893030329475566;"#-strong";71;"#-strong";0,0223235156615241;"#-strong";0,416737467050552
"#-worth";5;5;0;0;1;"#-worth";3,49517538678797;"#-worth";0,935121544635941;"#-worth";42;"#-worth";0,0815217391304348;"#-worth";0,29234567284584
"afraid";35;26;9;12,8888888888889;0,742857142857143;"afraid";3,72918710841439;"afraid";0,909405177942534;"afraid";63,8;"afraid";0,0421775481840348;"afraid";0,384121982753277
"beautiful";1;1;0;0;1;"beautiful";3,65319517513622;"beautiful";0,911627510434797;"beautiful";55;"beautiful";0,044949494949495;"beautiful";0,394015908241272
"best";93;48;22;5,68181818181818;0,516129032258065;"best";3,56242783633358;"best";0,916836362183264;"best";56,7391304347826;"best";0,0665236738038284;"best";0,340545542862104
"biggest";16;14;4;28,75;0,875;"biggest";3,56512003926147;"biggest";0,926158868549756;"biggest";50,2;"biggest";0,0775688667696757;"biggest";0,336349779367447
"blessed";3;3;0;0;1;"blessed";2,80967823407778;"blessed";0,972081956724793;"blessed";18;"blessed";0,3;"blessed";0,111111089587212
"brave";1;1;0;0;1;"brave";3,8647386568275;"brave";0,89513591125142;"brave";75;"brave";0,0210891089108911;"brave";0,391776353120804
"calm";48;30;12;6,75;0,625;"calm";3,35924326454541;"calm";0,937435150640869;"calm";40,1538461538462;"calm";0,135437061148407;"calm";0,284829252041303
"capable";19;17;3;33;0,894736842105263;"capable";3,7409154411964;"capable";0,907956444218446;"capable";63,75;"capable";0,0390417637684352;"capable";0,384808257222175
"careful";10;9;3;18;0,9;"careful";3,73567116469669;"careful";0,901539470967475;"careful";63,5;"careful";0,0310615003678004;"careful";0,408974394202232
"catholic";12;12;0;0;1;"catholic";3,94929253138323;"catholic";0,89619789911395;"catholic";82;"catholic";0,0184873949579832;"catholic";0,378364622592926
"cautious";9;8;3;13,3333333333333;0,888888888888889;"cautious";3,80938223129683;"cautious";0,896616983370987;"cautious";70,5;"cautious";0,0236363394867853;"cautious";0,404479123651981
"charitable";20;16;2;54;0,8;"charitable";3,74252824484131;"charitable";0,914914060777432;"charitable";65,6666666666667;"charitable";0,0525296596393292;"charitable";0,352459222078323
"cheerful";20;18;5;21,8;0,9;"cheerful";3,50138019534077;"cheerful";0,923167860035298;"cheerful";53,6666666666667;"cheerful";0,133153849996747;"cheerful";0,304326300819715
"clean";7;6;1;109;0,857142857142857;"clean";3,47093190910712;"clean";0,928908995890839;"clean";51,5;"clean";0,107461264788851;"clean";0,264043845236302
"comfortable";26;22;6;12,3333333333333;0,846153846153846;"comfortable";3,6977131238891;"comfortable";0,907564319995091;"comfortable";60;"comfortable";0,0387661927550124;"comfortable";0,398041869912829
"competent";10;10;1;6;1;"competent";2,51617937534251;"competent";0,981438772107176;"competent";14;"competent";0,119047619047619;"competent";0,0974999889731405
"cruel";3;3;1;34;1;"cruel";3,65740375401883;"cruel";0,91255498443764;"cruel";55,5;"cruel";0,039308221702588;"cruel";0,417798548936844
"curious";12;9;2;30,5;0,75;"curious";3,58174914921399;"curious";0,921590176060463;"curious";51,6666666666667;"curious";0,0616736671531191;"curious";0,358703489104907
"dangerous";7;7;2;43;1;"dangerous";3,75259461362095;"dangerous";0,904240060450112;"dangerous";65;"dangerous";0,0314012721811118;"dangerous";0,406621158123016
"delicious";5;5;0;0;1;"delicious";3,62895125835133;"delicious";0,918432654833602;"delicious";52;"delicious";0,0476190476190476;"delicious";0,37775132060051
"delighted";17;16;2;20;0,941176470588235;"delighted";3,76727193508897;"delighted";0,897916515083238;"delighted";66,6666666666667;"delighted";0,0269538387297114;"delighted";0,417626649141312
"delightful";7;7;1;72;1;"delightful";3,20976129918897;"delightful";0,943071691805944;"delightful";39,5;"delightful";0,263513513513513;"delightful";0,212655559182167
"determined";2;2;1;16;1;"determined";2,91505757986462;"determined";0,969745414411719;"determined";24,5;"determined";0,302287581699346;"determined";0,160888671875
"different";30;22;7;13,1428571428571;0,733333333333333;"different";3,63925165870261;"different";0,913444058598242;"different";55,75;"different";0,0520549698285629;"different";0,38254114612937
"encouraging";4;4;0;0;1;"encouraging";3,01629492028154;"encouraging";0,961983889161064;"encouraging";23;"encouraging";0,196428571428571;"encouraging";0,16115702688694
"extraordinary";20;17;4;13;0,85;"extraordinary";3,73889578128767;"extraordinary";0,901732603415006;"extraordinary";63,6;"extraordinary";0,030390134606678;"extraordinary";0,413103890419007
"extreme";10;8;1;21;0,8;"extreme";3,90300044770516;"extreme";0,893386045171572;"extreme";79;"extreme";0,0196949370125761;"extreme";0,412211924791336
"fair";49;32;11;10,1818181818182;0,653061224489796;"fair";3,5750445415948;"fair";0,924429956718614;"fair";52,5;"fair";0,0784263367189104;"fair";0,332491841167211
"faithful";37;23;7;16,1428571428571;0,621621621621622;"faithful";3,80131040406766;"faithful";0,901928797780659;"faithful";72,125;"faithful";0,0412366501683706;"faithful";0,371220845729113
"familiar";9;8;2;18;0,888888888888889;"familiar";3,75156492862214;"familiar";0,898630716833767;"familiar";65,3333333333333;"familiar";0,0268291730263548;"familiar";0,409355113903682
"famous";8;8;0;0;1;"famous";2,19722457733622;"famous";1;"famous";9;"famous";0;"famous";0
"fancy";2;2;0;0;1;"fancy";3,53408399223269;"fancy";0,928394361656667;"fancy";45;"fancy";0,0665024630541872;"fancy";0,370884776115417
"free";22;18;5;21,6;0,818181818181818;"free";3,31585707076723;"free";0,946804795560972;"free";40,1666666666667;"free";0,0679869137568282;"free";0,258130818605423
"friendly";17;14;2;46,5;0,823529411764706;"friendly";3,54998198028208;"friendly";0,931760238733951;"friendly";49,3333333333333;"friendly";0,087271576314514;"friendly";0,32045982281367
"generous";5;5;1;57;1;"generous";3,56793203454359;"generous";0,929046761167855;"generous";49;"generous";0,070738318801699;"generous";0,35246056318283
"gentle";10;9;1;12;0,9;"gentle";3,69749431245063;"gentle";0,908707931122887;"gentle";58,5;"gentle";0,0379577160572256;"gentle";0,414533406496048
"greatest";49;32;12;9,41666666666667;0,653061224489796;"greatest";3,74151247174677;"greatest";0,906961785630274;"greatest";63,9230769230769;"greatest";0,0389875426503798;"greatest";0,394109879548733
"happy";74;43;16;8,0625;0,581081081081081;"happy";3,51670205165991;"happy";0,919721324145632;"happy";55;"happy";0,0774406644213995;"happy";0,334193819585969
"heavenly";4;4;0;0;1;"heavenly";3,87093006634908;"heavenly";0,891137997773664;"heavenly";77;"heavenly";0,0209404150009518;"heavenly";0,375888407230377
"helpful";8;8;0;0;1;"helpful";3,78121202219685;"helpful";0,893036587079547;"helpful";69;"helpful";0,0236210418794688;"helpful";0,414521545171738
"historical";8;8;0;0;1;"historical";3,82566405930197;"historical";0,894543542291338;"historical";72;"historical";0,0226492793411119;"historical";0,427379906177521
"holy";10;10;1;16;1;"holy";3,82800449341469;"holy";0,892532397341296;"holy";73;"holy";0,0220211436503571;"holy";0,416193187236786
"honest";54;31;11;11,1818181818182;0,574074074074074;"honest";3,72313481374663;"honest";0,910275606399002;"honest";65,8333333333333;"honest";0,0549017112969266;"honest";0,367237554242213
"humble";10;10;2;20;1;"humble";3,73509821825004;"humble";0,903154238657948;"humble";62,6666666666667;"humble";0,0315175807374356;"humble";0,409127126137416
"improper";9;9;1;58;1;"improper";3,64503567372384;"improper";0,915206080445121;"improper";55;"improper";0,0516556469781565;"improper";0,367690086364746
"jest";3;3;0;0;1;"jest";3,95444008988341;"jest";0,892485577583741;"jest";84;"jest";0,0176852893388326;"jest";0,412291347980499
"loose";15;15;7;12,8571428571429;1;"loose";3,43413782803403;"loose";0,929707168689886;"loose";45,75;"loose";0,104850405697496;"loose";0,321911672130227
"mighty";10;8;3;27;0,8;"mighty";3,4137522357087;"mighty";0,940267093676231;"mighty";41;"mighty";0,110566480303322;"mighty";0,288958799093962
"natural";17;15;5;18,2;0,882352941176471;"natural";3,446871717379;"natural";0,923358119104214;"natural";51;"natural";0,0306817648682675;"natural";0,337415218353271
"original";11;9;1;39;0,818181818181818;"original";3,85022928664438;"original";0,895794251580329;"original";74;"original";0,0216002118519315;"original";0,411548689007759
"outrageous";9;8;2;20;0,888888888888889;"outrageous";3,85012511642589;"outrageous";0,895847880569673;"outrageous";74;"outrageous";0,0221866328114409;"outrageous";0,40432271361351
"passionate";5;5;1;11;1;"passionate";3,91433368138836;"passionate";0,894551609143362;"passionate";79,5;"passionate";0,0190670509363962;"passionate";0,392823368310928
